Method:,Hadamard 1,,
1188.346996,0.146321,121927.000000,87052.000000
1191.885238,0.149812,123086.000000,87176.000000
1195.419176,0.152650,124362.000000,87506.000000
1197.772743,0.155040,125184.000000,87601.000000
1201.299507,0.156223,126391.000000,88205.000000
1204.821966,0.158994,127689.000000,88544.000000
1208.340121,0.160919,129134.000000,89150.000000
1211.853972,0.161453,130588.000000,90043.000000
1214.194147,0.159208,131490.000000,91135.000000
1217.700824,0.156120,132862.000000,92743.000000
1221.203196,0.151485,134275.000000,94735.000000
1224.701264,0.145830,135564.000000,96898.000000
1228.195028,0.141259,136530.000000,98621.000000
1230.521812,0.140116,137168.000000,99343.000000
1234.008402,0.136208,138356.000000,101109.000000
1237.490687,0.133350,139932.000000,102936.000000
1240.968668,0.130774,142075.000000,105134.000000
1244.442345,0.127500,144786.000000,107951.000000
1246.755738,0.126356,146754.000000,109707.000000
1250.222240,0.123559,149745.000000,112666.000000
1253.684439,0.121488,152584.000000,115351.000000
1257.142333,0.120465,155312.000000,117690.000000
1260.595922,0.118425,158032.000000,120315.000000
1262.895924,0.117940,159775.000000,121778.000000
1266.342340,0.117007,162196.000000,123889.000000
1269.784451,0.115147,164471.000000,126166.000000
1273.222258,0.114373,166778.000000,128164.000000
1276.655761,0.114708,168950.000000,129733.000000
1278.942371,0.113011,170246.000000,131240.000000
1282.368700,0.112229,172040.000000,132862.000000
1285.790724,0.112381,173686.000000,134086.000000
1289.208444,0.111579,175253.000000,135546.000000
1292.621860,0.111627,176766.000000,136701.000000
1294.895079,0.110740,177635.000000,137654.000000
1298.301320,0.111139,178745.000000,138387.000000
1301.703258,0.111104,179742.000000,139170.000000
1305.100891,0.110667,180734.000000,140079.000000
1308.494219,0.111289,181607.000000,140554.000000
1310.754047,0.111591,181988.000000,140751.000000
1314.140202,0.111923,182523.000000,141057.000000
1317.522052,0.113478,183070.000000,140974.000000
1320.899598,0.113803,183467.000000,141174.000000
1324.272839,0.115418,183711.000000,140837.000000
1326.519276,0.115658,183777.000000,140810.000000
1329.885344,0.118051,183924.000000,140148.000000
1333.247107,0.120790,183999.000000,139324.000000
1336.604566,0.122933,183938.000000,138592.000000
1338.840480,0.125351,183853.000000,137759.000000
1342.190766,0.128463,183694.000000,136657.000000
1345.536746,0.132124,183453.000000,135332.000000
1348.878423,0.135665,182999.000000,133901.000000
1352.215794,0.138868,182382.000000,132469.000000
1354.438318,0.142538,181961.000000,131051.000000
1357.768516,0.146899,181500.000000,129413.000000
1361.094410,0.150527,180846.000000,127874.000000
1364.415999,0.153618,180202.000000,126515.000000
1367.733284,0.157707,179586.000000,124901.000000
1369.942416,0.159800,179136.000000,123989.000000
1373.252527,0.162270,178385.000000,122769.000000
1376.558333,0.165102,177446.000000,121329.000000
1379.859836,0.169976,176112.000000,119073.000000
1383.157034,0.174555,174644.000000,116842.000000
1385.352774,0.179002,173716.000000,115037.000000
1388.642798,0.184312,171814.000000,112395.000000
1391.928518,0.189758,168936.000000,109135.000000
1395.209933,0.196423,165750.000000,105446.000000
1398.487044,0.201845,162599.000000,102158.000000
1400.669394,0.206097,160907.000000,100110.000000
1403.939331,0.212815,159300.000000,97589.000000
1407.204963,0.222711,158820.000000,95103.000000
1410.466292,0.232394,159124.000000,93184.000000
1413.723316,0.242005,159816.000000,91541.000000
1415.892274,0.250156,160302.000000,90112.000000
1419.142124,0.260053,161176.000000,88562.000000
1422.387669,0.271017,162150.000000,86876.000000
1425.628911,0.278743,163020.000000,85802.000000
1428.865848,0.285828,163878.000000,84858.000000
1431.021414,0.292544,164398.000000,83821.000000
1434.251177,0.298548,165082.000000,83014.000000
1437.476636,0.304269,165794.000000,82281.000000
1440.697790,0.307964,166536.000000,81949.000000
1443.914640,0.310494,167008.000000,81704.000000
1446.056816,0.311120,167202.000000,81681.000000
1449.266492,0.314776,167515.000000,81148.000000
1452.471863,0.315136,167621.000000,81132.000000
1455.672931,0.315814,167527.000000,80960.000000
1458.869694,0.317773,167330.000000,80501.000000
1460.998478,0.318271,167162.000000,80328.000000
1464.188067,0.318446,166886.000000,80163.000000
1467.373352,0.318206,166486.000000,80015.000000
1470.554332,0.317207,165852.000000,79894.000000
1473.731008,0.317780,165298.000000,79522.000000
1475.846400,0.317111,164834.000000,79421.000000
1479.015903,0.315664,164182.000000,79371.000000
1482.181100,0.314934,163452.000000,79151.000000
1485.341994,0.315251,162656.000000,78708.000000
1488.498583,0.313374,161833.000000,78649.000000
1490.600584,0.312732,161257.000000,78485.000000
1493.749999,0.310217,160283.000000,78464.000000
1496.895110,0.311184,159420.000000,77868.000000
1500.035916,0.307857,158427.000000,77978.000000
1503.172418,0.307135,157401.000000,77602.000000
1505.261028,0.306749,156702.000000,77326.000000
1508.390356,0.305161,155492.000000,77010.000000
1511.515380,0.303077,154211.000000,76743.000000
1514.636099,0.301960,152941.000000,76307.000000
1517.752514,0.301019,151730.000000,75867.000000
1519.827733,0.299411,151026.000000,75795.000000
1522.936974,0.299070,149649.000000,75163.000000
1526.041910,0.297965,148244.000000,74647.000000
1529.142543,0.297305,146857.000000,74061.000000
1532.238871,0.295740,145325.000000,73553.000000
1534.300698,0.295573,144321.000000,73073.000000
1537.389852,0.294388,142817.000000,72509.000000
1540.474702,0.293034,141263.000000,71944.000000
1543.555247,0.291246,139660.000000,71421.000000
1546.631488,0.290613,137990.000000,70670.000000
1548.679924,0.290546,136899.000000,70122.000000
1551.748991,0.289905,135048.000000,69276.000000
1554.813754,0.288973,133068.000000,68407.000000
1557.874212,0.289227,130999.000000,67304.000000
1560.930366,0.288063,128812.000000,66358.000000
1562.965411,0.289139,127386.000000,65461.000000
1566.014391,0.289258,125338.000000,64391.000000
1569.059067,0.290558,123336.000000,63173.000000
1572.099438,0.288443,121371.000000,62470.000000
1575.135505,0.289194,119409.000000,61354.000000
1577.157158,0.288386,118142.000000,60816.000000
1580.186051,0.288492,116249.000000,59827.000000
1583.210640,0.286610,114278.000000,59068.000000
1586.230924,0.285697,112173.000000,58102.000000
1589.246904,0.284879,109923.000000,57044.000000
1591.255166,0.284258,108419.000000,56344.000000
1594.263972,0.281336,106230.000000,55579.000000
1597.268474,0.281744,104032.000000,54378.000000
1600.268671,0.277936,101711.000000,53633.000000
1603.264564,0.277336,99461.000000,52519.000000
1605.259435,0.276414,97895.000000,51802.000000
1608.248154,0.273511,95589.000000,50921.000000
1611.232569,0.269484,93256.000000,50141.000000
1614.212679,0.266750,90963.000000,49217.000000
1617.188485,0.265347,88623.000000,48106.000000
1619.169964,0.263861,87059.000000,47419.000000
1622.138596,0.261578,84747.000000,46403.000000
1625.102924,0.261992,82422.000000,45087.000000
1628.062948,0.258433,80152.000000,44206.000000
1631.018666,0.255707,77827.000000,43194.000000
1632.986755,0.254267,76307.000000,42491.000000
1635.935300,0.253055,74008.000000,41326.000000
1638.879540,0.251910,71768.000000,40181.000000
1641.819477,0.252522,69476.000000,38843.000000
1644.755109,0.245372,67110.000000,38143.000000
1646.709805,0.243624,65491.000000,37373.000000
1649.638263,0.240721,63053.000000,36223.000000
1652.562417,0.238734,60419.000000,34869.000000
1655.482266,0.232611,57663.000000,33751.000000
1658.397811,0.226659,54598.000000,32398.000000
1660.339117,0.218779,52256.000000,31576.000000
1663.247488,0.206422,48358.000000,30064.000000
1666.151554,0.189679,44087.000000,28486.000000
1669.051317,0.167643,39455.000000,26820.000000
1671.946775,0.141597,34767.000000,25094.000000
1673.874689,0.121057,31558.000000,23881.000000
1676.762973,0.094047,27066.000000,21796.000000
1679.646953,0.077669,22991.000000,19226.000000
1682.526628,0.054547,19393.000000,17104.000000
1685.401999,0.055807,16511.000000,14520.000000
1687.316522,0.050917,14770.000000,13136.000000
1690.184719,0.054468,12590.000000,11106.000000
1693.048611,0.068571,10852.000000,9267.000000
1695.908200,0.067827,9385.000000,8028.000000
1698.763484,0.078034,8087.000000,6757.000000
1700.664615,0.079324,7320.000000,6098.000000
