Method:,Hadamard 1,,
1440.697790,0.312284,166536.000000,81138.000000
1443.914640,0.314692,167008.000000,80918.000000
1446.056816,0.315578,167202.000000,80847.000000
1449.266492,0.319122,167515.000000,80340.000000
1452.471863,0.319516,167621.000000,80318.000000
1455.672931,0.319862,167527.000000,80209.000000
1458.869694,0.321702,167330.000000,79776.000000
1460.998478,0.321952,167162.000000,79650.000000
1464.188067,0.322353,166886.000000,79445.000000
1467.373352,0.321760,166486.000000,79363.000000
1470.554332,0.320349,165852.000000,79318.000000
1473.731008,0.320459,165298.000000,79033.000000
1475.846400,0.320074,164834.000000,78881.000000
1479.015903,0.318557,164182.000000,78844.000000
1482.181100,0.317692,163452.000000,78650.000000
1485.341994,0.317847,162656.000000,78239.000000
1488.498583,0.315483,161833.000000,78268.000000
1490.600584,0.314801,161257.000000,78112.000000
1493.749999,0.312220,160283.000000,78103.000000
1496.895110,0.313006,159420.000000,77542.000000
1500.035916,0.309923,158427.000000,77608.000000
1503.172418,0.308194,157401.000000,77413.000000
1505.261028,0.308048,156702.000000,77095.000000
1508.390356,0.306132,155492.000000,76838.000000
1511.515380,0.304153,154211.000000,76553.000000
1514.636099,0.303134,152941.000000,76101.000000
1517.752514,0.301666,151730.000000,75754.000000
1519.827733,0.299990,151026.000000,75694.000000
1522.936974,0.299827,149649.000000,75032.000000
1526.041910,0.299153,148244.000000,74443.000000
1529.142543,0.298209,146857.000000,73907.000000
1532.238871,0.296331,145325.000000,73453.000000
1534.300698,0.295983,144321.000000,73004.000000
1537.389852,0.294849,142817.000000,72432.000000
1540.474702,0.293940,141263.000000,71794.000000
1543.555247,0.292757,139660.000000,71173.000000
1546.631488,0.291012,137990.000000,70605.000000
1548.679924,0.290986,136899.000000,70051.000000
1551.748991,0.290169,135048.000000,69234.000000
1554.813754,0.288808,133068.000000,68433.000000
1557.874212,0.289343,130999.000000,67286.000000
1560.930366,0.288364,128812.000000,66312.000000
1562.965411,0.289378,127386.000000,65425.000000
1566.014391,0.289554,125338.000000,64347.000000
1569.059067,0.290297,123336.000000,63211.000000
1572.099438,0.288318,121371.000000,62488.000000
1575.135505,0.288975,119409.000000,61385.000000
1577.157158,0.288194,118142.000000,60843.000000
1580.186051,0.288013,116249.000000,59893.000000
1583.210640,0.285971,114278.000000,59155.000000
1586.230924,0.284116,112173.000000,58314.000000
1589.246904,0.283768,109923.000000,57190.000000
1591.255166,0.282819,108419.000000,56531.000000
1594.263972,0.279862,106230.000000,55768.000000
1597.268474,0.279958,104032.000000,54602.000000
1600.268671,0.275682,101711.000000,53912.000000
1603.264564,0.275151,99461.000000,52784.000000
1605.259435,0.274073,97895.000000,52082.000000
1608.248154,0.271240,95589.000000,51188.000000
1611.232569,0.267014,93256.000000,50427.000000
1614.212679,0.264514,90963.000000,49471.000000
1617.188485,0.262154,88623.000000,48461.000000
1619.169964,0.260704,87059.000000,47765.000000
1622.138596,0.258120,84747.000000,46774.000000
1625.102924,0.259083,82422.000000,45390.000000
1628.062948,0.255701,80152.000000,44485.000000
1631.018666,0.252571,77827.000000,43507.000000
1632.986755,0.250634,76307.000000,42848.000000
1635.935300,0.248903,74008.000000,41723.000000
1638.879540,0.248069,71768.000000,40538.000000
1641.819477,0.247398,69476.000000,39304.000000
1644.755109,0.240853,67110.000000,38542.000000
1646.709805,0.239058,65491.000000,37768.000000
1649.638263,0.235845,63053.000000,36632.000000
1652.562417,0.234335,60419.000000,35224.000000
1655.482266,0.227901,57663.000000,34119.000000
1658.397811,0.220549,54598.000000,32857.000000
1660.339117,0.212606,52256.000000,32028.000000
1663.247488,0.199685,48358.000000,30534.000000
1666.151554,0.182857,44087.000000,28937.000000
1669.051317,0.159717,39455.000000,27314.000000
1671.946775,0.132215,34767.000000,25642.000000
1673.874689,0.111791,31558.000000,24396.000000
1676.762973,0.080840,27066.000000,22469.000000
1679.646953,0.065090,22991.000000,19791.000000
1682.526628,0.041122,19393.000000,17641.000000
1685.401999,0.039401,16511.000000,15079.000000
1687.316522,0.036097,14770.000000,13592.000000
1690.184719,0.036767,12590.000000,11568.000000
1693.048611,0.050308,10852.000000,9665.000000
1695.908200,0.054404,9385.000000,8280.000000
1698.763484,0.063808,8087.000000,6982.000000
1700.664615,0.066828,7320.000000,6276.000000
