Method:,Hadamard 1,,
1131.149733,0.101233,110223.000000,87305.000000
1134.756844,0.103374,110665.000000,87224.000000
1138.359652,0.105546,111193.000000,87203.000000
1141.958155,0.108611,111721.000000,87001.000000
1145.552353,0.112101,112247.000000,86711.000000
1147.946094,0.113407,112624.000000,86741.000000
1151.533119,0.117250,113253.000000,86457.000000
1155.115839,0.121181,113885.000000,86156.000000
1158.694255,0.125937,114503.000000,85680.000000
1162.268367,0.131128,115248.000000,85213.000000
1164.648717,0.133746,115787.000000,85097.000000
1168.215654,0.137791,116585.000000,84889.000000
1171.778287,0.139264,117349.000000,85156.000000
1175.336616,0.141993,118122.000000,85180.000000
1178.890641,0.145726,119027.000000,85098.000000
1181.257599,0.147355,119633.000000,85211.000000
1184.804450,0.152683,120875.000000,85046.000000
1188.346996,0.156620,121927.000000,85012.000000
1191.885238,0.160050,123086.000000,85145.000000
1195.419176,0.163377,124362.000000,85371.000000
1197.772743,0.166610,125184.000000,85298.000000
1201.299507,0.168487,126391.000000,85749.000000
1204.821966,0.171761,127689.000000,85979.000000
1208.340121,0.175181,129134.000000,86270.000000
1211.853972,0.175975,130588.000000,87082.000000
1214.194147,0.174030,131490.000000,88077.000000
1217.700824,0.170366,132862.000000,89750.000000
1221.203196,0.164628,134275.000000,91911.000000
1224.701264,0.157283,135564.000000,94376.000000
1228.195028,0.151575,136530.000000,96306.000000
1230.521812,0.149953,137168.000000,97118.000000
1234.008402,0.144762,138356.000000,99137.000000
1237.490687,0.140913,139932.000000,101159.000000
1240.968668,0.138069,142075.000000,103383.000000
1244.442345,0.134594,144786.000000,106202.000000
1246.755738,0.132985,146754.000000,108045.000000
1250.222240,0.129748,149745.000000,111072.000000
1253.684439,0.127241,152584.000000,113833.000000
1257.142333,0.126227,155312.000000,116139.000000
1260.595922,0.123899,158032.000000,118808.000000
1262.895924,0.123272,159775.000000,120292.000000
1266.342340,0.122145,162196.000000,122432.000000
1269.784451,0.120125,164471.000000,124728.000000
1273.222258,0.119482,166778.000000,126665.000000
1276.655761,0.119813,168950.000000,128217.000000
1278.942371,0.118010,170246.000000,129738.000000
1282.368700,0.117047,172040.000000,131396.000000
1285.790724,0.117215,173686.000000,132602.000000
1289.208444,0.116337,175253.000000,134069.000000
1292.621860,0.116123,176766.000000,135293.000000
1294.895079,0.115358,177635.000000,136198.000000
1298.301320,0.115821,178745.000000,136903.000000
1301.703258,0.115331,179742.000000,137822.000000
1305.100891,0.115117,180734.000000,138651.000000
1308.494219,0.115568,181607.000000,139176.000000
1310.754047,0.115559,181988.000000,139471.000000
1314.140202,0.115860,182523.000000,139784.000000
1317.522052,0.117225,183070.000000,139763.000000
1320.899598,0.117483,183467.000000,139983.000000
1324.272839,0.118656,183711.000000,139791.000000
1326.519276,0.118703,183777.000000,139826.000000
1329.885344,0.120943,183924.000000,139218.000000
1333.247107,0.123356,183999.000000,138503.000000
1336.604566,0.125217,183938.000000,137865.000000
1338.840480,0.127465,183853.000000,137090.000000
1342.190766,0.130467,183694.000000,136028.000000
1345.536746,0.133671,183453.000000,134851.000000
1348.878423,0.137046,182999.000000,133476.000000
1352.215794,0.140207,182382.000000,132061.000000
1354.438318,0.143962,181961.000000,130622.000000
1357.768516,0.148263,181500.000000,129007.000000
1361.094410,0.151850,180846.000000,127485.000000
1364.415999,0.155100,180202.000000,126084.000000
1367.733284,0.159239,179586.000000,124461.000000
1369.942416,0.161417,179136.000000,123528.000000
1373.252527,0.164195,178385.000000,122226.000000
1376.558333,0.167363,177446.000000,120699.000000
1379.859836,0.172324,176112.000000,118431.000000
1383.157034,0.177284,174644.000000,116110.000000
1385.352774,0.181828,173716.000000,114291.000000
1388.642798,0.187811,171814.000000,111493.000000
1391.928518,0.192957,168936.000000,108334.000000
1395.209933,0.198695,165750.000000,104896.000000
1398.487044,0.202560,162599.000000,101990.000000
1400.669394,0.206002,160907.000000,100132.000000
1403.939331,0.211016,159300.000000,97994.000000
1407.204963,0.219712,158820.000000,95762.000000
1410.466292,0.228575,159124.000000,94007.000000
1413.723316,0.236953,159816.000000,92612.000000
1415.892274,0.244597,160302.000000,91273.000000
1419.142124,0.252759,161176.000000,90062.000000
1422.387669,0.262111,162150.000000,88676.000000
1425.628911,0.268816,163020.000000,87786.000000
1428.865848,0.274572,163878.000000,87086.000000
1431.021414,0.280687,164398.000000,86141.000000
1434.251177,0.286125,165082.000000,85423.000000
1437.476636,0.291204,165794.000000,84794.000000
1440.697790,0.293974,166536.000000,84632.000000
1443.914640,0.295850,167008.000000,84506.000000
1446.056816,0.296585,167202.000000,84461.000000
1449.266492,0.300038,167515.000000,83949.000000
1452.471863,0.299822,167621.000000,84044.000000
1455.672931,0.300245,167527.000000,83915.000000
1458.869694,0.302257,167330.000000,83429.000000
1460.998478,0.302576,167162.000000,83284.000000
1464.188067,0.302819,166886.000000,83100.000000
1467.373352,0.302310,166486.000000,82998.000000
1470.554332,0.301879,165852.000000,82764.000000
1473.731008,0.302166,165298.000000,82433.000000
1475.846400,0.301362,164834.000000,82354.000000
1479.015903,0.300274,164182.000000,82234.000000
1482.181100,0.299698,163452.000000,81977.000000
1485.341994,0.300395,162656.000000,81447.000000
1488.498583,0.299089,161833.000000,81279.000000
1490.600584,0.298524,161257.000000,81095.000000
1493.749999,0.296579,160283.000000,80967.000000
1496.895110,0.297481,159420.000000,80364.000000
1500.035916,0.295146,158427.000000,80294.000000
1503.172418,0.294330,157401.000000,79924.000000
1505.261028,0.294374,156702.000000,79561.000000
1508.390356,0.293087,155492.000000,79181.000000
1511.515380,0.290818,154211.000000,78940.000000
1514.636099,0.289942,152941.000000,78448.000000
1517.752514,0.289205,151730.000000,77959.000000
1519.827733,0.288033,151026.000000,77807.000000
1522.936974,0.287749,149649.000000,77148.000000
1526.041910,0.286884,148244.000000,76576.000000
1529.142543,0.286413,146857.000000,75942.000000
1532.238871,0.284629,145325.000000,75459.000000
1534.300698,0.284575,144321.000000,74947.000000
1537.389852,0.283557,142817.000000,74340.000000
1540.474702,0.282131,141263.000000,73773.000000
1543.555247,0.281161,139660.000000,73099.000000
1546.631488,0.279671,137990.000000,72473.000000
1548.679924,0.279696,136899.000000,71896.000000
1551.748991,0.279114,135048.000000,71019.000000
1554.813754,0.277520,133068.000000,70235.000000
1557.874212,0.277570,130999.000000,69135.000000
1560.930366,0.276516,128812.000000,68146.000000
1562.965411,0.277313,127386.000000,67268.000000
1566.014391,0.278348,125338.000000,66029.000000
1569.059067,0.278972,123336.000000,64881.000000
1572.099438,0.277779,121371.000000,64023.000000
1575.135505,0.278449,119409.000000,62891.000000
1577.157158,0.278279,118142.000000,62248.000000
1580.186051,0.278106,116249.000000,61275.000000
1583.210640,0.276839,114278.000000,60412.000000
1586.230924,0.275846,112173.000000,59435.000000
1589.246904,0.275934,109923.000000,58231.000000
1591.255166,0.275354,108419.000000,57511.000000
1594.263972,0.273208,106230.000000,56629.000000
1597.268474,0.273767,104032.000000,55386.000000
1600.268671,0.270151,101711.000000,54603.000000
1603.264564,0.270559,99461.000000,53345.000000
1605.259435,0.269445,97895.000000,52640.000000
1608.248154,0.267439,95589.000000,51638.000000
1611.232569,0.263488,93256.000000,50838.000000
1614.212679,0.261967,90963.000000,49762.000000
1617.188485,0.260544,88623.000000,48641.000000
1619.169964,0.260131,87059.000000,47828.000000
1622.138596,0.257749,84747.000000,46814.000000
1625.102924,0.259112,82422.000000,45387.000000
1628.062948,0.255974,80152.000000,44457.000000
1631.018666,0.254131,77827.000000,43351.000000
1632.986755,0.252370,76307.000000,42677.000000
1635.935300,0.251775,74008.000000,41448.000000
1638.879540,0.251435,71768.000000,40225.000000
1641.819477,0.251751,69476.000000,38912.000000
1644.755109,0.245293,67110.000000,38150.000000
1646.709805,0.243903,65491.000000,37349.000000
1649.638263,0.240697,63053.000000,36225.000000
1652.562417,0.240994,60419.000000,34688.000000
1655.482266,0.237255,57663.000000,33392.000000
1658.397811,0.230834,54598.000000,32088.000000
1660.339117,0.224135,52256.000000,31189.000000
1663.247488,0.214146,48358.000000,29534.000000
1666.151554,0.199174,44087.000000,27870.000000
1669.051317,0.180361,39455.000000,26046.000000
1671.946775,0.157513,34767.000000,24191.000000
1673.874689,0.140756,31558.000000,22822.000000
1676.762973,0.117084,27066.000000,20670.000000
1679.646953,0.108365,22991.000000,17914.000000
1682.526628,0.089098,19393.000000,15796.000000
1685.401999,0.093465,16511.000000,13314.000000
1687.316522,0.091940,14770.000000,11952.000000
1690.184719,0.095962,12590.000000,10094.000000
1693.048611,0.113875,10852.000000,8349.000000
1695.908200,0.112096,9385.000000,7250.000000
1698.763484,0.121320,8087.000000,6116.000000
1700.664615,0.123044,7320.000000,5514.000000
