Method:,Hadamard 1,,
1473.731008,0.336797,165298.000000,76115.000000
1475.846400,0.336045,164834.000000,76033.000000
1479.015903,0.334301,164182.000000,76037.000000
1482.181100,0.332600,163452.000000,75996.000000
1485.341994,0.332633,162656.000000,75620.000000
1488.498583,0.329965,161833.000000,75701.000000
1490.600584,0.329342,161257.000000,75540.000000
1493.749999,0.326170,160283.000000,75634.000000
1496.895110,0.326724,159420.000000,75131.000000
1500.035916,0.323017,158427.000000,75303.000000
1503.172418,0.321564,157401.000000,75066.000000
1505.261028,0.321179,156702.000000,74799.000000
1508.390356,0.319051,155492.000000,74586.000000
1511.515380,0.316472,154211.000000,74412.000000
1514.636099,0.315110,152941.000000,74031.000000
1517.752514,0.314005,151730.000000,73632.000000
1519.827733,0.312599,151026.000000,73528.000000
1522.936974,0.312001,149649.000000,72958.000000
1526.041910,0.311053,148244.000000,72431.000000
1529.142543,0.309779,146857.000000,71964.000000
1532.238871,0.307931,145325.000000,71517.000000
1534.300698,0.307802,144321.000000,71044.000000
1537.389852,0.307016,142817.000000,70431.000000
1540.474702,0.305452,141263.000000,69916.000000
1543.555247,0.303938,139660.000000,69364.000000
1546.631488,0.302278,137990.000000,68797.000000
1548.679924,0.302673,136899.000000,68191.000000
1551.748991,0.302518,135048.000000,67293.000000
1554.813754,0.301468,133068.000000,66467.000000
1557.874212,0.301206,130999.000000,65473.000000
1560.930366,0.299885,128812.000000,64576.000000
1562.965411,0.300573,127386.000000,63760.000000
1566.014391,0.300995,125338.000000,62674.000000
1569.059067,0.301601,123336.000000,61587.000000
1572.099438,0.300240,121371.000000,60796.000000
1575.135505,0.300024,119409.000000,59843.000000
1577.157158,0.299394,118142.000000,59294.000000
1580.186051,0.299036,116249.000000,58392.000000
1583.210640,0.296975,114278.000000,57675.000000
1586.230924,0.295678,112173.000000,56782.000000
1589.246904,0.294532,109923.000000,55790.000000
1591.255166,0.293560,108419.000000,55150.000000
1594.263972,0.290178,106230.000000,54459.000000
1597.268474,0.290122,104032.000000,53339.000000
1600.268671,0.286085,101711.000000,52636.000000
1603.264564,0.285643,99461.000000,51524.000000
1605.259435,0.284359,97895.000000,50863.000000
1608.248154,0.280518,95589.000000,50106.000000
1611.232569,0.274887,93256.000000,49521.000000
1614.212679,0.272488,90963.000000,48571.000000
1617.188485,0.270615,88623.000000,47526.000000
1619.169964,0.269215,87059.000000,46838.000000
1622.138596,0.267012,84747.000000,45826.000000
1625.102924,0.266611,82422.000000,44610.000000
1628.062948,0.261925,80152.000000,43852.000000
1631.018666,0.259179,77827.000000,42850.000000
1632.986755,0.257334,76307.000000,42192.000000
1635.935300,0.256272,74008.000000,41021.000000
1638.879540,0.255317,71768.000000,39867.000000
1641.819477,0.254281,69476.000000,38686.000000
1644.755109,0.246912,67110.000000,38008.000000
1646.709805,0.244182,65491.000000,37325.000000
1649.638263,0.241069,63053.000000,36194.000000
1652.562417,0.239619,60419.000000,34798.000000
1655.482266,0.233564,57663.000000,33677.000000
1658.397811,0.225935,54598.000000,32452.000000
1660.339117,0.216817,52256.000000,31719.000000
1663.247488,0.202782,48358.000000,30317.000000
1666.151554,0.182902,44087.000000,28934.000000
1669.051317,0.159478,39455.000000,27329.000000
1671.946775,0.131995,34767.000000,25655.000000
1673.874689,0.109660,31558.000000,24516.000000
1676.762973,0.076973,27066.000000,22670.000000
1679.646953,0.057089,22991.000000,20159.000000
1682.526628,0.031240,19393.000000,18047.000000
1685.401999,0.027610,16511.000000,15494.000000
1687.316522,0.021766,14770.000000,14048.000000
1690.184719,0.022331,12590.000000,11959.000000
1693.048611,0.036945,10852.000000,9967.000000
1695.908200,0.038441,9385.000000,8590.000000
1698.763484,0.046791,8087.000000,7261.000000
1700.664615,0.051331,7320.000000,6504.000000
