Method:,Hadamard 1,,
1278.942371,0.105791,170246.000000,133440.000000
1282.368700,0.104852,172040.000000,135138.000000
1285.790724,0.104734,173686.000000,136468.000000
1289.208444,0.104067,175253.000000,137911.000000
1292.621860,0.104097,176766.000000,139092.000000
1294.895079,0.103131,177635.000000,140087.000000
1298.301320,0.103400,178745.000000,140875.000000
1301.703258,0.103384,179742.000000,141666.000000
1305.100891,0.103036,180734.000000,142562.000000
1308.494219,0.103748,181607.000000,143016.000000
1310.754047,0.104106,181988.000000,143198.000000
1314.140202,0.104475,182523.000000,143497.000000
1317.522052,0.106216,183070.000000,143351.000000
1320.899598,0.106845,183467.000000,143454.000000
1324.272839,0.108517,183711.000000,143093.000000
1326.519276,0.108946,183777.000000,143003.000000
1329.885344,0.111611,183924.000000,142242.000000
1333.247107,0.114514,183999.000000,141352.000000
1336.604566,0.117051,183938.000000,140482.000000
1338.840480,0.119722,183853.000000,139556.000000
1342.190766,0.122912,183694.000000,138415.000000
1345.536746,0.126906,183453.000000,136968.000000
1348.878423,0.130641,182999.000000,135459.000000
1352.215794,0.134451,182382.000000,133823.000000
1354.438318,0.138235,181961.000000,132356.000000
1357.768516,0.142777,181500.000000,130647.000000
1361.094410,0.146490,180846.000000,129068.000000
1364.415999,0.149671,180202.000000,127670.000000
1367.733284,0.153619,179586.000000,126082.000000
1369.942416,0.155703,179136.000000,125164.000000
1373.252527,0.158473,178385.000000,123847.000000
1376.558333,0.161469,177446.000000,122348.000000
1379.859836,0.166669,176112.000000,119983.000000
1383.157034,0.171776,174644.000000,117592.000000
1385.352774,0.176214,173716.000000,115778.000000
1388.642798,0.182588,171814.000000,112842.000000
1391.928518,0.188836,168936.000000,109367.000000
1395.209933,0.196419,165750.000000,105447.000000
1398.487044,0.202445,162599.000000,102017.000000
1400.669394,0.207806,160907.000000,99717.000000
1403.939331,0.215283,159300.000000,97036.000000
1407.204963,0.226306,158820.000000,94319.000000
1410.466292,0.237174,159124.000000,92164.000000
1413.723316,0.247860,159816.000000,90315.000000
1415.892274,0.257059,160302.000000,88691.000000
1419.142124,0.267751,161176.000000,87006.000000
1422.387669,0.279498,162150.000000,85196.000000
1425.628911,0.287972,163020.000000,83998.000000
1428.865848,0.295516,163878.000000,82986.000000
1431.021414,0.302501,164398.000000,81921.000000
1434.251177,0.308663,165082.000000,81103.000000
1437.476636,0.314464,165794.000000,80372.000000
1440.697790,0.318044,166536.000000,80069.000000
1443.914640,0.320680,167008.000000,79810.000000
1446.056816,0.321282,167202.000000,79792.000000
1449.266492,0.324468,167515.000000,79357.000000
1452.471863,0.324787,167621.000000,79349.000000
1455.672931,0.325272,167527.000000,79216.000000
1458.869694,0.326954,167330.000000,78817.000000
1460.998478,0.327516,167162.000000,78636.000000
1464.188067,0.327467,166886.000000,78515.000000
1467.373352,0.326674,166486.000000,78470.000000
1470.554332,0.325399,165852.000000,78401.000000
1473.731008,0.325778,165298.000000,78071.000000
1475.846400,0.324774,164834.000000,78032.000000
1479.015903,0.323086,164182.000000,78026.000000
1482.181100,0.321992,163452.000000,77875.000000
1485.341994,0.321868,162656.000000,77518.000000
1488.498583,0.319844,161833.000000,77486.000000
1490.600584,0.318890,161257.000000,77380.000000
1493.749999,0.315832,160283.000000,77456.000000
1496.895110,0.316125,159420.000000,76987.000000
1500.035916,0.312983,158427.000000,77063.000000
1503.172418,0.312122,157401.000000,76716.000000
1505.261028,0.311725,156702.000000,76445.000000
1508.390356,0.309206,155492.000000,76296.000000
1511.515380,0.306845,154211.000000,76080.000000
1514.636099,0.305721,152941.000000,75649.000000
1517.752514,0.304813,151730.000000,75207.000000
1519.827733,0.302996,151026.000000,75172.000000
1522.936974,0.302498,149649.000000,74572.000000
1526.041910,0.301476,148244.000000,74046.000000
1529.142543,0.300607,146857.000000,73500.000000
1532.238871,0.299154,145325.000000,72977.000000
1534.300698,0.298752,144321.000000,72540.000000
1537.389852,0.297640,142817.000000,71968.000000
1540.474702,0.295953,141263.000000,71462.000000
1543.555247,0.294591,139660.000000,70873.000000
1546.631488,0.293523,137990.000000,70198.000000
1548.679924,0.293623,136899.000000,69627.000000
1551.748991,0.293146,135048.000000,68761.000000
1554.813754,0.291546,133068.000000,68003.000000
1557.874212,0.291537,130999.000000,66947.000000
1560.930366,0.290564,128812.000000,65977.000000
1562.965411,0.291494,127386.000000,65107.000000
1566.014391,0.292337,125338.000000,63936.000000
1569.059067,0.292564,123336.000000,62882.000000
1572.099438,0.290765,121371.000000,62137.000000
1575.135505,0.291159,119409.000000,61077.000000
1577.157158,0.290678,118142.000000,60496.000000
1580.186051,0.290573,116249.000000,59541.000000
1583.210640,0.288740,114278.000000,58779.000000
1586.230924,0.287112,112173.000000,57913.000000
1589.246904,0.285839,109923.000000,56918.000000
1591.255166,0.285122,108419.000000,56232.000000
1594.263972,0.282095,106230.000000,55482.000000
1597.268474,0.282415,104032.000000,54294.000000
1600.268671,0.278138,101711.000000,53608.000000
1603.264564,0.277097,99461.000000,52548.000000
1605.259435,0.275844,97895.000000,51870.000000
1608.248154,0.273119,95589.000000,50967.000000
1611.232569,0.268066,93256.000000,50305.000000
1614.212679,0.266097,90963.000000,49291.000000
1617.188485,0.263581,88623.000000,48302.000000
1619.169964,0.262481,87059.000000,47570.000000
1622.138596,0.259208,84747.000000,46657.000000
1625.102924,0.260118,82422.000000,45282.000000
1628.062948,0.256512,80152.000000,44402.000000
1631.018666,0.253661,77827.000000,43398.000000
1632.986755,0.252269,76307.000000,42687.000000
1635.935300,0.250279,74008.000000,41591.000000
1638.879540,0.249442,71768.000000,40410.000000
1641.819477,0.247984,69476.000000,39251.000000
1644.755109,0.241609,67110.000000,38475.000000
1646.709805,0.239829,65491.000000,37701.000000
1649.638263,0.236260,63053.000000,36597.000000
1652.562417,0.235730,60419.000000,35111.000000
1655.482266,0.229329,57663.000000,34007.000000
1658.397811,0.222350,54598.000000,32721.000000
1660.339117,0.212728,52256.000000,32019.000000
1663.247488,0.200724,48358.000000,30461.000000
1666.151554,0.181928,44087.000000,28999.000000
1669.051317,0.159685,39455.000000,27316.000000
1671.946775,0.131843,34767.000000,25664.000000
1673.874689,0.110777,31558.000000,24453.000000
1676.762973,0.079528,27066.000000,22537.000000
1679.646953,0.061506,22991.000000,19955.000000
1682.526628,0.036348,19393.000000,17836.000000
1685.401999,0.034617,16511.000000,15246.000000
1687.316522,0.029501,14770.000000,13800.000000
1690.184719,0.029877,12590.000000,11753.000000
1693.048611,0.043664,10852.000000,9814.000000
1695.908200,0.044859,9385.000000,8464.000000
1698.763484,0.053664,8087.000000,7147.000000
1700.664615,0.058399,7320.000000,6399.000000
