Method:,Hadamard 1,,
1000.935535,0.079878,105624.000000,87879.000000
1004.694734,0.078118,106844.000000,89255.000000
1008.449629,0.077928,107715.000000,90022.000000
1010.950501,0.078190,108210.000000,90381.000000
1014.698221,0.077161,108759.000000,91055.000000
1018.441638,0.076025,109062.000000,91548.000000
1022.180749,0.076032,109077.000000,91559.000000
1025.915557,0.074530,108933.000000,91755.000000
1028.403037,0.074566,108751.000000,91594.000000
1032.130671,0.074564,108374.000000,91277.000000
1035.854000,0.073638,107962.000000,91124.000000
1039.573025,0.072829,107469.000000,90877.000000
1043.287746,0.071695,106875.000000,90611.000000
1045.761835,0.072186,106435.000000,90136.000000
1049.469382,0.071516,105804.000000,89740.000000
1053.172624,0.071482,105323.000000,89339.000000
1056.871562,0.071284,104872.000000,88997.000000
1060.566195,0.071539,104443.000000,88581.000000
1063.026893,0.070618,104217.000000,88577.000000
1066.714353,0.069319,103914.000000,88584.000000
1070.397508,0.069827,103910.000000,88477.000000
1074.076359,0.069202,104130.000000,88792.000000
1077.750906,0.069275,104517.000000,89107.000000
1080.198212,0.069284,104837.000000,89378.000000
1083.865585,0.069338,105385.000000,89834.000000
1087.528653,0.068661,106077.000000,90565.000000
1091.187417,0.068938,106910.000000,91218.000000
1094.841877,0.070894,108457.000000,92122.000000
1097.275792,0.070493,109072.000000,92730.000000
1100.923077,0.069802,109386.000000,93145.000000
1104.566059,0.069698,109078.000000,92905.000000
1108.204735,0.069611,108569.000000,92490.000000
1111.839108,0.067513,108290.000000,92699.000000
1114.259632,0.068459,108299.000000,92505.000000
1117.886830,0.068610,108476.000000,92624.000000
1121.509725,0.068586,108991.000000,93069.000000
1125.128315,0.068440,109411.000000,93459.000000
1128.742600,0.070943,109934.000000,93366.000000
1131.149733,0.071442,110223.000000,93504.000000
1134.756844,0.074129,110665.000000,93300.000000
1138.359652,0.077104,111193.000000,93105.000000
1141.958155,0.080816,111721.000000,92751.000000
1145.552353,0.084982,112247.000000,92298.000000
1147.946094,0.087140,112624.000000,92149.000000
1151.533119,0.091666,113253.000000,91703.000000
1155.115839,0.096324,113885.000000,91231.000000
1158.694255,0.100831,114503.000000,90779.000000
1162.268367,0.106239,115248.000000,90239.000000
1164.648717,0.109306,115787.000000,90023.000000
1168.215654,0.113695,116585.000000,89732.000000
1171.778287,0.115990,117349.000000,89844.000000
1175.336616,0.119708,118122.000000,89665.000000
1178.890641,0.123614,119027.000000,89543.000000
1181.257599,0.125301,119633.000000,89650.000000
1184.804450,0.130470,120875.000000,89509.000000
1188.346996,0.134495,121927.000000,89455.000000
1191.885238,0.138056,123086.000000,89568.000000
1195.419176,0.141145,124362.000000,89855.000000
1197.772743,0.143731,125184.000000,89912.000000
1201.299507,0.144660,126391.000000,90585.000000
1204.821966,0.147489,127689.000000,90921.000000
1208.340121,0.149539,129134.000000,91517.000000
1211.853972,0.150095,130588.000000,92429.000000
1214.194147,0.147956,131490.000000,93527.000000
1217.700824,0.145015,132862.000000,95145.000000
1221.203196,0.140284,134275.000000,97210.000000
1224.701264,0.134727,135564.000000,99407.000000
1228.195028,0.130202,136530.000000,101164.000000
1230.521812,0.129189,137168.000000,101874.000000
1234.008402,0.125236,138356.000000,103696.000000
1237.490687,0.122167,139932.000000,105621.000000
1240.968668,0.119557,142075.000000,107885.000000
1244.442345,0.116359,144786.000000,110756.000000
1246.755738,0.115217,146754.000000,112557.000000
1250.222240,0.112575,149745.000000,115552.000000
1253.684439,0.110510,152584.000000,118304.000000
1257.142333,0.109750,155312.000000,120630.000000
1260.595922,0.107831,158032.000000,123286.000000
1262.895924,0.107012,159775.000000,124881.000000
1266.342340,0.106254,162196.000000,126995.000000
1269.784451,0.104407,164471.000000,129325.000000
1273.222258,0.103448,166778.000000,131429.000000
1276.655761,0.103789,168950.000000,133036.000000
1278.942371,0.102135,170246.000000,134568.000000
1282.368700,0.101331,172040.000000,136238.000000
1285.790724,0.101206,173686.000000,137581.000000
1289.208444,0.100423,175253.000000,139073.000000
1292.621860,0.100347,176766.000000,140298.000000
1294.895079,0.099525,177635.000000,141255.000000
1298.301320,0.099808,178745.000000,142045.000000
1301.703258,0.099830,179742.000000,142830.000000
1305.100891,0.099604,180734.000000,143693.000000
1308.494219,0.100493,181607.000000,144092.000000
1310.754047,0.100578,181988.000000,144366.000000
1314.140202,0.101447,182523.000000,144501.000000
1317.522052,0.103456,183070.000000,144265.000000
1320.899598,0.104117,183467.000000,144358.000000
1324.272839,0.105954,183711.000000,143940.000000
1326.519276,0.106756,183777.000000,143726.000000
1329.885344,0.109892,183924.000000,142806.000000
1333.247107,0.112931,183999.000000,141868.000000
1336.604566,0.115896,183938.000000,140856.000000
1338.840480,0.118808,183853.000000,139850.000000
1342.190766,0.122680,183694.000000,138489.000000
1345.536746,0.126928,183453.000000,136961.000000
1348.878423,0.131183,182999.000000,135290.000000
1352.215794,0.135224,182382.000000,133585.000000
1354.438318,0.139355,181961.000000,132015.000000
1357.768516,0.144172,181500.000000,130228.000000
1361.094410,0.147977,180846.000000,128627.000000
1364.415999,0.151754,180202.000000,127059.000000
1367.733284,0.156124,179586.000000,125357.000000
1369.942416,0.158394,179136.000000,124391.000000
1373.252527,0.161298,178385.000000,123044.000000
1376.558333,0.164536,177446.000000,121487.000000
1379.859836,0.170012,176112.000000,119063.000000
1383.157034,0.175418,174644.000000,116610.000000
1385.352774,0.180083,173716.000000,114751.000000
1388.642798,0.187075,171814.000000,111682.000000
1391.928518,0.194431,168936.000000,107967.000000
1395.209933,0.203294,165750.000000,103791.000000
1398.487044,0.211105,162599.000000,100003.000000
1400.669394,0.217045,160907.000000,97618.000000
1403.939331,0.226150,159300.000000,94638.000000
1407.204963,0.238711,158820.000000,91663.000000
1410.466292,0.250894,159124.000000,89298.000000
1413.723316,0.263094,159816.000000,87202.000000
1415.892274,0.273608,160302.000000,85375.000000
1419.142124,0.285458,161176.000000,83530.000000
1422.387669,0.299170,162150.000000,81423.000000
1425.628911,0.308739,163020.000000,80076.000000
1428.865848,0.316960,163878.000000,78988.000000
1431.021414,0.324906,164398.000000,77802.000000
1434.251177,0.331700,165082.000000,76913.000000
1437.476636,0.338116,165794.000000,76112.000000
1440.697790,0.341925,166536.000000,75785.000000
1443.914640,0.344813,167008.000000,75496.000000
1446.056816,0.345657,167202.000000,75437.000000
1449.266492,0.349346,167515.000000,74939.000000
1452.471863,0.349325,167621.000000,74990.000000
1455.672931,0.349893,167527.000000,74850.000000
1458.869694,0.351902,167330.000000,74417.000000
1460.998478,0.352166,167162.000000,74297.000000
1464.188067,0.351934,166886.000000,74214.000000
1467.373352,0.351261,166486.000000,74151.000000
1470.554332,0.350325,165852.000000,74028.000000
1473.731008,0.350258,165298.000000,73792.000000
1475.846400,0.349126,164834.000000,73777.000000
1479.015903,0.347281,164182.000000,73798.000000
1482.181100,0.345593,163452.000000,73756.000000
1485.341994,0.345521,162656.000000,73409.000000
1488.498583,0.342827,161833.000000,73492.000000
1490.600584,0.341923,161257.000000,73383.000000
1493.749999,0.338429,160283.000000,73529.000000
1496.895110,0.339030,159420.000000,73032.000000
1500.035916,0.335401,158427.000000,73186.000000
1503.172418,0.333929,157401.000000,72959.000000
1505.261028,0.333104,156702.000000,72773.000000
1508.390356,0.330891,155492.000000,72580.000000
1511.515380,0.328437,154211.000000,72390.000000
1514.636099,0.326613,152941.000000,72096.000000
1517.752514,0.325492,151730.000000,71710.000000
1519.827733,0.323848,151026.000000,71648.000000
1522.936974,0.322844,149649.000000,71159.000000
1526.041910,0.321644,148244.000000,70686.000000
1529.142543,0.320675,146857.000000,70181.000000
1532.238871,0.319151,145325.000000,69693.000000
1534.300698,0.318684,144321.000000,69286.000000
1537.389852,0.317387,142817.000000,68769.000000
1540.474702,0.315824,141263.000000,68266.000000
1543.555247,0.314099,139660.000000,67760.000000
1546.631488,0.312860,137990.000000,67141.000000
1548.679924,0.313174,136899.000000,66562.000000
1551.748991,0.312513,135048.000000,65762.000000
1554.813754,0.311080,133068.000000,65012.000000
1557.874212,0.310491,130999.000000,64088.000000
1560.930366,0.309899,128812.000000,63104.000000
1562.965411,0.310620,127386.000000,62302.000000
1566.014391,0.310998,125338.000000,61247.000000
1569.059067,0.311587,123336.000000,60187.000000
1572.099438,0.309000,121371.000000,59582.000000
1575.135505,0.309466,119409.000000,58556.000000
1577.157158,0.308684,118142.000000,58039.000000
1580.186051,0.308001,116249.000000,57199.000000
1583.210640,0.306206,114278.000000,56462.000000
1586.230924,0.304400,112173.000000,55653.000000
1589.246904,0.303069,109923.000000,54704.000000
1591.255166,0.301748,108419.000000,54120.000000
1594.263972,0.298340,106230.000000,53445.000000
1597.268474,0.298068,104032.000000,52372.000000
1600.268671,0.293651,101711.000000,51727.000000
1603.264564,0.292962,99461.000000,50663.000000
1605.259435,0.291261,97895.000000,50061.000000
1608.248154,0.287491,95589.000000,49308.000000
1611.232569,0.282201,93256.000000,48694.000000
1614.212679,0.279391,90963.000000,47805.000000
1617.188485,0.276531,88623.000000,46883.000000
1619.169964,0.275125,87059.000000,46205.000000
1622.138596,0.272180,84747.000000,45284.000000
1625.102924,0.272078,82422.000000,44052.000000
1628.062948,0.267497,80152.000000,43293.000000
1631.018666,0.264482,77827.000000,42330.000000
1632.986755,0.261804,76307.000000,41760.000000
1635.935300,0.259738,74008.000000,40695.000000
1638.879540,0.259103,71768.000000,39521.000000
1641.819477,0.257888,69476.000000,38366.000000
1644.755109,0.250158,67110.000000,37725.000000
1646.709805,0.248015,65491.000000,36997.000000
1649.638263,0.244249,63053.000000,35930.000000
1652.562417,0.242499,60419.000000,34568.000000
1655.482266,0.235490,57663.000000,33528.000000
1658.397811,0.227705,54598.000000,32320.000000
1660.339117,0.218147,52256.000000,31622.000000
1663.247488,0.204476,48358.000000,30199.000000
1666.151554,0.185597,44087.000000,28755.000000
1669.051317,0.161613,39455.000000,27195.000000
1671.946775,0.131826,34767.000000,25665.000000
1673.874689,0.109837,31558.000000,24506.000000
1676.762973,0.076877,27066.000000,22675.000000
1679.646953,0.057154,22991.000000,20156.000000
1682.526628,0.030975,19393.000000,18058.000000
1685.401999,0.025178,16511.000000,15581.000000
1687.316522,0.021735,14770.000000,14049.000000
1690.184719,0.021968,12590.000000,11969.000000
1693.048611,0.035336,10852.000000,10004.000000
1695.908200,0.037229,9385.000000,8614.000000
1698.763484,0.046074,8087.000000,7273.000000
1700.664615,0.050064,7320.000000,6523.000000
