Method:,Hadamard 1,,
1308.494219,0.107389,181607.000000,141822.000000
1310.754047,0.107553,181988.000000,142066.000000
1314.140202,0.108012,182523.000000,142333.000000
1317.522052,0.109550,183070.000000,142255.000000
1320.899598,0.110017,183467.000000,142410.000000
1324.272839,0.111422,183711.000000,142139.000000
1326.519276,0.111685,183777.000000,142104.000000
1329.885344,0.114063,183924.000000,141441.000000
1333.247107,0.116960,183999.000000,140558.000000
1336.604566,0.119124,183938.000000,139813.000000
1338.840480,0.121475,183853.000000,138994.000000
1342.190766,0.124471,183694.000000,137919.000000
1345.536746,0.128224,183453.000000,136553.000000
1348.878423,0.131678,182999.000000,135136.000000
1352.215794,0.135055,182382.000000,133637.000000
1354.438318,0.138658,181961.000000,132227.000000
1357.768516,0.142970,181500.000000,130589.000000
1361.094410,0.146709,180846.000000,129003.000000
1364.415999,0.149919,180202.000000,127597.000000
1367.733284,0.153940,179586.000000,125989.000000
1369.942416,0.155998,179136.000000,125079.000000
1373.252527,0.158757,178385.000000,123766.000000
1376.558333,0.161714,177446.000000,122279.000000
1379.859836,0.166803,176112.000000,119946.000000
1383.157034,0.171469,174644.000000,117675.000000
1385.352774,0.175918,173716.000000,115857.000000
1388.642798,0.181646,171814.000000,113087.000000
1391.928518,0.187199,168936.000000,109780.000000
1395.209933,0.193845,165750.000000,106074.000000
1398.487044,0.199116,162599.000000,102802.000000
1400.669394,0.203524,160907.000000,100705.000000
1403.939331,0.210082,159300.000000,98205.000000
1407.204963,0.219789,158820.000000,95745.000000
1410.466292,0.229528,159124.000000,93801.000000
1413.723316,0.239252,159816.000000,92123.000000
1415.892274,0.247394,160302.000000,90687.000000
1419.142124,0.256965,161176.000000,89194.000000
1422.387669,0.267810,162150.000000,87520.000000
1425.628911,0.275235,163020.000000,86498.000000
1428.865848,0.281895,163878.000000,85630.000000
1431.021414,0.288639,164398.000000,84578.000000
1434.251177,0.294513,165082.000000,83789.000000
1437.476636,0.300172,165794.000000,83061.000000
1440.697790,0.303389,166536.000000,82817.000000
1443.914640,0.305762,167008.000000,82599.000000
1446.056816,0.306666,167202.000000,82523.000000
1449.266492,0.309917,167515.000000,82061.000000
1452.471863,0.310297,167621.000000,82041.000000
1455.672931,0.310992,167527.000000,81864.000000
1458.869694,0.312709,167330.000000,81445.000000
1460.998478,0.313090,167162.000000,81292.000000
1464.188067,0.313383,166886.000000,81103.000000
1467.373352,0.312844,166486.000000,81009.000000
1470.554332,0.312207,165852.000000,80819.000000
1473.731008,0.312267,165298.000000,80538.000000
1475.846400,0.311645,164834.000000,80427.000000
1479.015903,0.310302,164182.000000,80357.000000
1482.181100,0.309384,163452.000000,80169.000000
1485.341994,0.309763,162656.000000,79709.000000
1488.498583,0.307810,161833.000000,79663.000000
1490.600584,0.307605,161257.000000,79417.000000
1493.749999,0.304695,160283.000000,79468.000000
1496.895110,0.305328,159420.000000,78925.000000
1500.035916,0.302510,158427.000000,78944.000000
1503.172418,0.301563,157401.000000,78604.000000
1505.261028,0.301457,156702.000000,78274.000000
1508.390356,0.299691,155492.000000,77986.000000
1511.515380,0.297661,154211.000000,77706.000000
1514.636099,0.296491,152941.000000,77274.000000
1517.752514,0.295439,151730.000000,76848.000000
1519.827733,0.294007,151026.000000,76744.000000
1522.936974,0.293803,149649.000000,76080.000000
1526.041910,0.292737,148244.000000,75551.000000
1529.142543,0.291642,146857.000000,75033.000000
1532.238871,0.290411,145325.000000,74461.000000
1534.300698,0.289980,144321.000000,74020.000000
1537.389852,0.289013,142817.000000,73412.000000
1540.474702,0.287605,141263.000000,72849.000000
1543.555247,0.286060,139660.000000,72279.000000
1546.631488,0.285056,137990.000000,71580.000000
1548.679924,0.284787,136899.000000,71058.000000
1551.748991,0.284250,135048.000000,70184.000000
1554.813754,0.282802,133068.000000,69386.000000
1557.874212,0.282561,130999.000000,68345.000000
1560.930366,0.281728,128812.000000,67333.000000
1562.965411,0.283163,127386.000000,66368.000000
1566.014391,0.283762,125338.000000,65211.000000
1569.059067,0.284442,123336.000000,64069.000000
1572.099438,0.282547,121371.000000,63324.000000
1575.135505,0.282751,119409.000000,62271.000000
1577.157158,0.282274,118142.000000,61678.000000
1580.186051,0.282186,116249.000000,60702.000000
1583.210640,0.280811,114278.000000,59862.000000
1586.230924,0.279338,112173.000000,58959.000000
1589.246904,0.278748,109923.000000,57855.000000
1591.255166,0.277816,108419.000000,57186.000000
1594.263972,0.275430,106230.000000,56340.000000
1597.268474,0.275181,104032.000000,55206.000000
1600.268671,0.271163,101711.000000,54476.000000
1603.264564,0.271235,99461.000000,53262.000000
1605.259435,0.270287,97895.000000,52538.000000
1608.248154,0.267136,95589.000000,51674.000000
1611.232569,0.262942,93256.000000,50902.000000
1614.212679,0.260956,90963.000000,49878.000000
1617.188485,0.258771,88623.000000,48840.000000
1619.169964,0.257858,87059.000000,48079.000000
1622.138596,0.255786,84747.000000,47026.000000
1625.102924,0.256089,82422.000000,45704.000000
1628.062948,0.252811,80152.000000,44782.000000
1631.018666,0.250559,77827.000000,43709.000000
1632.986755,0.248450,76307.000000,43064.000000
1635.935300,0.246878,74008.000000,41918.000000
1638.879540,0.246977,71768.000000,40640.000000
1641.819477,0.245557,69476.000000,39471.000000
1644.755109,0.240200,67110.000000,38600.000000
1646.709805,0.237932,65491.000000,37866.000000
1649.638263,0.234697,63053.000000,36729.000000
1652.562417,0.233657,60419.000000,35279.000000
1655.482266,0.228576,57663.000000,34066.000000
1658.397811,0.222072,54598.000000,32742.000000
1660.339117,0.213760,52256.000000,31943.000000
1663.247488,0.201695,48358.000000,30393.000000
1666.151554,0.185325,44087.000000,28773.000000
1669.051317,0.162892,39455.000000,27115.000000
1671.946775,0.137686,34767.000000,25321.000000
1673.874689,0.118717,31558.000000,24010.000000
1676.762973,0.091148,27066.000000,21942.000000
1679.646953,0.075956,22991.000000,19302.000000
1682.526628,0.053660,19393.000000,17139.000000
1685.401999,0.054403,16511.000000,14567.000000
1687.316522,0.050752,14770.000000,13141.000000
1690.184719,0.054312,12590.000000,11110.000000
1693.048611,0.068711,10852.000000,9264.000000
1695.908200,0.071248,9385.000000,7965.000000
1698.763484,0.079579,8087.000000,6733.000000
1700.664615,0.083546,7320.000000,6039.000000
