Method:,Hadamard 1,,
1018.441638,0.110252,109062.000000,84610.000000
1022.180749,0.111041,109077.000000,84468.000000
1025.915557,0.109291,108933.000000,84697.000000
1028.403037,0.109289,108751.000000,84556.000000
1032.130671,0.109520,108374.000000,84218.000000
1035.854000,0.108862,107962.000000,84025.000000
1039.573025,0.108527,107469.000000,83706.000000
1043.287746,0.107034,106875.000000,83530.000000
1045.761835,0.107541,106435.000000,83089.000000
1049.469382,0.106981,105804.000000,82703.000000
1053.172624,0.106738,105323.000000,82373.000000
1056.871562,0.106517,104872.000000,82062.000000
1060.566195,0.106641,104443.000000,81703.000000
1063.026893,0.105531,104217.000000,81735.000000
1066.714353,0.104409,103914.000000,81708.000000
1070.397508,0.104653,103910.000000,81659.000000
1074.076359,0.104234,104130.000000,81911.000000
1077.750906,0.104172,104517.000000,82227.000000
1080.198212,0.103987,104837.000000,82514.000000
1083.865585,0.104010,105385.000000,82941.000000
1087.528653,0.102828,106077.000000,83713.000000
1091.187417,0.102887,106910.000000,84359.000000
1094.841877,0.104115,108457.000000,85338.000000
1097.275792,0.103533,109072.000000,85937.000000
1100.923077,0.102599,109386.000000,86370.000000
1104.566059,0.102371,109078.000000,86172.000000
1108.204735,0.102892,108569.000000,85667.000000
1111.839108,0.100995,108290.000000,85821.000000
1114.259632,0.101735,108299.000000,85682.000000
1117.886830,0.102343,108476.000000,85702.000000
1121.509725,0.101919,108991.000000,86193.000000
1125.128315,0.101769,109411.000000,86555.000000
1128.742600,0.104262,109934.000000,86471.000000
1131.149733,0.104063,110223.000000,86738.000000
1134.756844,0.106482,110665.000000,86602.000000
1138.359652,0.108108,111193.000000,86690.000000
1141.958155,0.110757,111721.000000,86572.000000
1145.552353,0.113862,112247.000000,86360.000000
1147.946094,0.115162,112624.000000,86391.000000
1151.533119,0.119011,113253.000000,86107.000000
1155.115839,0.122387,113885.000000,85917.000000
1158.694255,0.126561,114503.000000,85557.000000
1162.268367,0.131607,115248.000000,85119.000000
1164.648717,0.134266,115787.000000,84995.000000
1168.215654,0.137812,116585.000000,84885.000000
1171.778287,0.139111,117349.000000,85186.000000
1175.336616,0.142141,118122.000000,85151.000000
1178.890641,0.145369,119027.000000,85168.000000
1181.257599,0.146922,119633.000000,85296.000000
1184.804450,0.151780,120875.000000,85223.000000
1188.346996,0.155324,121927.000000,85266.000000
1191.885238,0.158659,123086.000000,85418.000000
1195.419176,0.161742,124362.000000,85693.000000
1197.772743,0.164598,125184.000000,85694.000000
1201.299507,0.166123,126391.000000,86217.000000
1204.821966,0.169610,127689.000000,86406.000000
1208.340121,0.172416,129134.000000,86821.000000
1211.853972,0.173533,130588.000000,87573.000000
1214.194147,0.171356,131490.000000,88621.000000
1217.700824,0.167915,132862.000000,90258.000000
1221.203196,0.162634,134275.000000,92334.000000
1224.701264,0.156001,135564.000000,94655.000000
1228.195028,0.150606,136530.000000,96521.000000
1230.521812,0.148738,137168.000000,97390.000000
1234.008402,0.144447,138356.000000,99209.000000
1237.490687,0.141007,139932.000000,101137.000000
1240.968668,0.138140,142075.000000,103366.000000
1244.442345,0.134631,144786.000000,106193.000000
1246.755738,0.133243,146754.000000,107981.000000
1250.222240,0.130202,149745.000000,110956.000000
1253.684439,0.127848,152584.000000,113674.000000
1257.142333,0.126852,155312.000000,115972.000000
1260.595922,0.124426,158032.000000,118664.000000
1262.895924,0.123807,159775.000000,120144.000000
1266.342340,0.122948,162196.000000,122206.000000
1269.784451,0.120958,164471.000000,124489.000000
1273.222258,0.120237,166778.000000,126445.000000
1276.655761,0.120776,168950.000000,127933.000000
1278.942371,0.118871,170246.000000,129481.000000
1282.368700,0.118040,172040.000000,131096.000000
1285.790724,0.118093,173686.000000,132334.000000
1289.208444,0.117271,175253.000000,133781.000000
1292.621860,0.117075,176766.000000,134997.000000
1294.895079,0.116431,177635.000000,135862.000000
1298.301320,0.116659,178745.000000,136639.000000
1301.703258,0.116536,179742.000000,137440.000000
1305.100891,0.116105,180734.000000,138336.000000
1308.494219,0.116493,181607.000000,138880.000000
1310.754047,0.116566,181988.000000,139148.000000
1314.140202,0.116880,182523.000000,139456.000000
1317.522052,0.118202,183070.000000,139449.000000
1320.899598,0.118302,183467.000000,139719.000000
1324.272839,0.119219,183711.000000,139610.000000
1326.519276,0.119300,183777.000000,139634.000000
1329.885344,0.121474,183924.000000,139048.000000
1333.247107,0.123645,183999.000000,138411.000000
1336.604566,0.125438,183938.000000,137795.000000
1338.840480,0.127465,183853.000000,137090.000000
1342.190766,0.130272,183694.000000,136089.000000
1345.536746,0.133626,183453.000000,134865.000000
1348.878423,0.136509,182999.000000,133641.000000
1352.215794,0.139567,182382.000000,132256.000000
1354.438318,0.143092,181961.000000,130884.000000
1357.768516,0.147201,181500.000000,129323.000000
1361.094410,0.150724,180846.000000,127816.000000
1364.415999,0.153837,180202.000000,126451.000000
1367.733284,0.157710,179586.000000,124900.000000
1369.942416,0.159947,179136.000000,123947.000000
1373.252527,0.162542,178385.000000,122692.000000
1376.558333,0.165349,177446.000000,121260.000000
1379.859836,0.169917,176112.000000,119089.000000
1383.157034,0.174659,174644.000000,116814.000000
1385.352774,0.178810,173716.000000,115088.000000
1388.642798,0.184366,171814.000000,112381.000000
1391.928518,0.189042,168936.000000,109315.000000
1395.209933,0.194234,165750.000000,105979.000000
1398.487044,0.197636,162599.000000,103153.000000
1400.669394,0.201051,160907.000000,101280.000000
1403.939331,0.205700,159300.000000,99201.000000
1407.204963,0.213758,158820.000000,97084.000000
1410.466292,0.221846,159124.000000,95475.000000
1413.723316,0.229846,159816.000000,94140.000000
1415.892274,0.236797,160302.000000,92927.000000
1419.142124,0.244529,161176.000000,91785.000000
1422.387669,0.253475,162150.000000,90457.000000
1425.628911,0.259734,163020.000000,89641.000000
1428.865848,0.265062,163878.000000,89014.000000
1431.021414,0.271093,164398.000000,88065.000000
1434.251177,0.276253,165082.000000,87387.000000
1437.476636,0.281194,165794.000000,86771.000000
1440.697790,0.284166,166536.000000,86565.000000
1443.914640,0.286264,167008.000000,86392.000000
1446.056816,0.286874,167202.000000,86371.000000
1449.266492,0.290131,167515.000000,85886.000000
1452.471863,0.290396,167621.000000,85888.000000
1455.672931,0.291241,167527.000000,85673.000000
1458.869694,0.293200,167330.000000,85187.000000
1460.998478,0.293560,167162.000000,85031.000000
1464.188067,0.293732,166886.000000,84857.000000
1467.373352,0.293607,166486.000000,84678.000000
1470.554332,0.293342,165852.000000,84407.000000
1473.731008,0.293756,165298.000000,84045.000000
1475.846400,0.293404,164834.000000,83877.000000
1479.015903,0.292372,164182.000000,83744.000000
1482.181100,0.291964,163452.000000,83450.000000
1485.341994,0.292904,162656.000000,82864.000000
1488.498583,0.291735,161833.000000,82667.000000
1490.600584,0.291686,161257.000000,82382.000000
1493.749999,0.289620,160283.000000,82275.000000
1496.895110,0.290837,159420.000000,81603.000000
1500.035916,0.288496,158427.000000,81533.000000
1503.172418,0.287896,157401.000000,81117.000000
1505.261028,0.287873,156702.000000,80761.000000
1508.390356,0.286657,155492.000000,80362.000000
1511.515380,0.284835,154211.000000,80035.000000
1514.636099,0.284211,152941.000000,79490.000000
1517.752514,0.283527,151730.000000,78985.000000
1519.827733,0.282096,151026.000000,78878.000000
1522.936974,0.281928,149649.000000,78189.000000
1526.041910,0.281222,148244.000000,77581.000000
1529.142543,0.280697,146857.000000,76948.000000
1532.238871,0.279264,145325.000000,76397.000000
1534.300698,0.279156,144321.000000,75888.000000
1537.389852,0.278221,142817.000000,75259.000000
1540.474702,0.276673,141263.000000,74706.000000
1543.555247,0.275805,139660.000000,74006.000000
1546.631488,0.274193,137990.000000,73393.000000
1548.679924,0.274699,136899.000000,72728.000000
1551.748991,0.273844,135048.000000,71886.000000
1554.813754,0.272406,133068.000000,71067.000000
1557.874212,0.272400,130999.000000,69963.000000
1560.930366,0.271926,128812.000000,68870.000000
1562.965411,0.273047,127386.000000,67932.000000
1566.014391,0.273892,125338.000000,66710.000000
1569.059067,0.274915,123336.000000,65490.000000
1572.099438,0.273600,121371.000000,64642.000000
1575.135505,0.274250,119409.000000,63502.000000
1577.157158,0.273754,118142.000000,62900.000000
1580.186051,0.274485,116249.000000,61788.000000
1583.210640,0.273046,114278.000000,60942.000000
1586.230924,0.272592,112173.000000,59882.000000
1589.246904,0.272576,109923.000000,58683.000000
1591.255166,0.272074,108419.000000,57947.000000
1594.263972,0.269649,106230.000000,57095.000000
1597.268474,0.270727,104032.000000,55775.000000
1600.268671,0.267305,101711.000000,54962.000000
1603.264564,0.267654,99461.000000,53703.000000
1605.259435,0.266509,97895.000000,52997.000000
1608.248154,0.265349,95589.000000,51887.000000
1611.232569,0.261494,93256.000000,51072.000000
1614.212679,0.260155,90963.000000,49970.000000
1617.188485,0.258566,88623.000000,48863.000000
1619.169964,0.258536,87059.000000,48004.000000
1622.138596,0.256887,84747.000000,46907.000000
1625.102924,0.257898,82422.000000,45514.000000
1628.062948,0.255174,80152.000000,44539.000000
1631.018666,0.253001,77827.000000,43464.000000
1632.986755,0.252187,76307.000000,42695.000000
1635.935300,0.251042,74008.000000,41518.000000
1638.879540,0.250992,71768.000000,40266.000000
1641.819477,0.251316,69476.000000,38951.000000
1644.755109,0.245350,67110.000000,38145.000000
1646.709805,0.244112,65491.000000,37331.000000
1649.638263,0.241910,63053.000000,36124.000000
1652.562417,0.241934,60419.000000,34613.000000
1655.482266,0.237541,57663.000000,33370.000000
1658.397811,0.233250,54598.000000,31910.000000
1660.339117,0.226396,52256.000000,31027.000000
1663.247488,0.216151,48358.000000,29398.000000
1666.151554,0.203228,44087.000000,27611.000000
1669.051317,0.186321,39455.000000,25691.000000
1671.946775,0.165211,34767.000000,23766.000000
1673.874689,0.149541,31558.000000,22365.000000
1676.762973,0.128020,27066.000000,20156.000000
1679.646953,0.118718,22991.000000,17492.000000
1682.526628,0.101706,19393.000000,15344.000000
1685.401999,0.106645,16511.000000,12916.000000
1687.316522,0.107514,14770.000000,11531.000000
1690.184719,0.111333,12590.000000,9743.000000
1693.048611,0.127025,10852.000000,8100.000000
1695.908200,0.126097,9385.000000,7020.000000
1698.763484,0.138706,8087.000000,5876.000000
1700.664615,0.139090,7320.000000,5314.000000
