Method:,Hadamard 1,,
1080.198212,0.041276,104837.000000,95332.000000
1083.865585,0.041640,105385.000000,95750.000000
1087.528653,0.040662,106077.000000,96596.000000
1091.187417,0.041160,106910.000000,97243.000000
1094.841877,0.042859,108457.000000,98265.000000
1097.275792,0.042530,109072.000000,98897.000000
1100.923077,0.042135,109386.000000,99272.000000
1104.566059,0.042392,109078.000000,98934.000000
1108.204735,0.042089,108569.000000,98541.000000
1111.839108,0.039748,108290.000000,98819.000000
1114.259632,0.040607,108299.000000,98632.000000
1117.886830,0.040695,108476.000000,98773.000000
1121.509725,0.040463,108991.000000,99295.000000
1125.128315,0.040536,109411.000000,99661.000000
1128.742600,0.043204,109934.000000,99524.000000
1131.149733,0.043573,110223.000000,99701.000000
1134.756844,0.046406,110665.000000,99450.000000
1138.359652,0.049242,111193.000000,99274.000000
1141.958155,0.053009,111721.000000,98884.000000
1145.552353,0.057528,112247.000000,98321.000000
1147.946094,0.059763,112624.000000,98145.000000
1151.533119,0.064231,113253.000000,97683.000000
1155.115839,0.068340,113885.000000,97303.000000
1158.694255,0.072735,114503.000000,96846.000000
1162.268367,0.077615,115248.000000,96387.000000
1164.648717,0.080692,115787.000000,96154.000000
1168.215654,0.084738,116585.000000,95919.000000
1171.778287,0.087122,117349.000000,96019.000000
1175.336616,0.090630,118122.000000,95874.000000
1178.890641,0.094343,119027.000000,95786.000000
1181.257599,0.095630,119633.000000,95989.000000
1184.804450,0.100586,120875.000000,95885.000000
1188.346996,0.104087,121927.000000,95943.000000
1191.885238,0.107571,123086.000000,96081.000000
1195.419176,0.110340,124362.000000,96460.000000
1197.772743,0.112693,125184.000000,96573.000000
1201.299507,0.113760,126391.000000,97265.000000
1204.821966,0.116214,127689.000000,97710.000000
1208.340121,0.118169,129134.000000,98372.000000
1211.853972,0.118517,130588.000000,99400.000000
1214.194147,0.116947,131490.000000,100449.000000
1217.700824,0.114681,132862.000000,102028.000000
1221.203196,0.110707,134275.000000,104061.000000
1224.701264,0.105864,135564.000000,106238.000000
1228.195028,0.102150,136530.000000,107914.000000
1230.521812,0.101623,137168.000000,108550.000000
1234.008402,0.098222,138356.000000,110351.000000
1237.490687,0.095638,139932.000000,112274.000000
1240.968668,0.093724,142075.000000,114497.000000
1244.442345,0.090707,144786.000000,117495.000000
1246.755738,0.089542,146754.000000,119412.000000
1250.222240,0.087152,149745.000000,122518.000000
1253.684439,0.085471,152584.000000,125325.000000
1257.142333,0.084929,155312.000000,127725.000000
1260.595922,0.083201,158032.000000,130480.000000
1262.895924,0.082567,159775.000000,132112.000000
1266.342340,0.081670,162196.000000,134391.000000
1269.784451,0.079841,164471.000000,136851.000000
1273.222258,0.079355,166778.000000,138926.000000
1276.655761,0.079615,168950.000000,140651.000000
1278.942371,0.078217,170246.000000,142187.000000
1282.368700,0.077427,172040.000000,143947.000000
1285.790724,0.077407,173686.000000,145331.000000
1289.208444,0.076673,175253.000000,146890.000000
1292.621860,0.076800,176766.000000,148115.000000
1294.895079,0.076156,177635.000000,149064.000000
1298.301320,0.076653,178745.000000,149824.000000
1301.703258,0.076594,179742.000000,150680.000000
1305.100891,0.076407,180734.000000,151577.000000
1308.494219,0.077480,181607.000000,151933.000000
1310.754047,0.077674,181988.000000,152184.000000
1314.140202,0.078658,182523.000000,152286.000000
1317.522052,0.080705,183070.000000,152024.000000
1320.899598,0.081506,183467.000000,152073.000000
1324.272839,0.083319,183711.000000,151641.000000
1326.519276,0.084076,183777.000000,151431.000000
1329.885344,0.087148,183924.000000,150484.000000
1333.247107,0.090349,183999.000000,149440.000000
1336.604566,0.093112,183938.000000,148443.000000
1338.840480,0.095699,183853.000000,147493.000000
1342.190766,0.099249,183694.000000,146166.000000
1345.536746,0.103053,183453.000000,144701.000000
1348.878423,0.107000,182999.000000,143037.000000
1352.215794,0.110428,182382.000000,141434.000000
1354.438318,0.114170,181961.000000,139897.000000
1357.768516,0.118497,181500.000000,138159.000000
1361.094410,0.121788,180846.000000,136622.000000
1364.415999,0.125069,180202.000000,135111.000000
1367.733284,0.128827,179586.000000,133489.000000
1369.942416,0.130718,179136.000000,132576.000000
1373.252527,0.133067,178385.000000,131308.000000
1376.558333,0.136012,177446.000000,129734.000000
1379.859836,0.141203,176112.000000,127229.000000
1383.157034,0.145998,174644.000000,124783.000000
1385.352774,0.150567,173716.000000,122821.000000
1388.642798,0.157030,171814.000000,119682.000000
1391.928518,0.163987,168936.000000,115807.000000
1395.209933,0.172631,165750.000000,111384.000000
1398.487044,0.180243,162599.000000,107368.000000
1400.669394,0.186077,160907.000000,104833.000000
1403.939331,0.194395,159300.000000,101817.000000
1407.204963,0.205986,158820.000000,98837.000000
1410.466292,0.217934,159124.000000,96339.000000
1413.723316,0.229685,159816.000000,94175.000000
1415.892274,0.239483,160302.000000,92354.000000
1419.142124,0.251252,161176.000000,90375.000000
1422.387669,0.264055,162150.000000,88280.000000
1425.628911,0.273426,163020.000000,86859.000000
1428.865848,0.281246,163878.000000,85758.000000
1431.021414,0.288706,164398.000000,84565.000000
1434.251177,0.295701,165082.000000,83560.000000
1437.476636,0.301775,165794.000000,82755.000000
1440.697790,0.305497,166536.000000,82416.000000
1443.914640,0.308013,167008.000000,82172.000000
1446.056816,0.308888,167202.000000,82102.000000
1449.266492,0.312401,167515.000000,81593.000000
1452.471863,0.312213,167621.000000,81680.000000
1455.672931,0.312778,167527.000000,81528.000000
1458.869694,0.314548,167330.000000,81101.000000
1460.998478,0.314733,167162.000000,80985.000000
1464.188067,0.314445,166886.000000,80905.000000
1467.373352,0.313547,166486.000000,80878.000000
1470.554332,0.312433,165852.000000,80777.000000
1473.731008,0.311954,165298.000000,80596.000000
1475.846400,0.310739,164834.000000,80595.000000
1479.015903,0.308845,164182.000000,80627.000000
1482.181100,0.307071,163452.000000,80597.000000
1485.341994,0.306852,162656.000000,80245.000000
1488.498583,0.303838,161833.000000,80395.000000
1490.600584,0.302949,161257.000000,80273.000000
1493.749999,0.299151,160283.000000,80489.000000
1496.895110,0.299339,159420.000000,80021.000000
1500.035916,0.295525,158427.000000,80224.000000
1503.172418,0.294173,157401.000000,79953.000000
1505.261028,0.293649,156702.000000,79694.000000
1508.390356,0.290844,155492.000000,79591.000000
1511.515380,0.288371,154211.000000,79386.000000
1514.636099,0.287056,152941.000000,78971.000000
1517.752514,0.285936,151730.000000,78548.000000
1519.827733,0.284082,151026.000000,78518.000000
1522.936974,0.283040,149649.000000,77989.000000
1526.041910,0.281973,148244.000000,77447.000000
1529.142543,0.280940,146857.000000,76905.000000
1532.238871,0.279617,145325.000000,76335.000000
1534.300698,0.279105,144321.000000,75897.000000
1537.389852,0.277772,142817.000000,75337.000000
1540.474702,0.276388,141263.000000,74755.000000
1543.555247,0.274715,139660.000000,74192.000000
1546.631488,0.273531,137990.000000,73505.000000
1548.679924,0.273929,136899.000000,72857.000000
1551.748991,0.273717,135048.000000,71907.000000
1554.813754,0.272265,133068.000000,71090.000000
1557.874212,0.271754,130999.000000,70067.000000
1560.930366,0.270893,128812.000000,69034.000000
1562.965411,0.271178,127386.000000,68225.000000
1566.014391,0.271859,125338.000000,67023.000000
1569.059067,0.272277,123336.000000,65889.000000
1572.099438,0.270234,121371.000000,65145.000000
1575.135505,0.269299,119409.000000,64230.000000
1577.157158,0.268811,118142.000000,63620.000000
1580.186051,0.268246,116249.000000,62682.000000
1583.210640,0.266167,114278.000000,61915.000000
1586.230924,0.264210,112173.000000,61049.000000
1589.246904,0.262807,109923.000000,60018.000000
1591.255166,0.261575,108419.000000,59365.000000
1594.263972,0.258253,106230.000000,58613.000000
1597.268474,0.257612,104032.000000,57485.000000
1600.268671,0.252439,101711.000000,56876.000000
1603.264564,0.251930,99461.000000,55683.000000
1605.259435,0.250035,97895.000000,55046.000000
1608.248154,0.246874,95589.000000,54142.000000
1611.232569,0.241217,93256.000000,53513.000000
1614.212679,0.238838,90963.000000,52484.000000
1617.188485,0.235689,88623.000000,51506.000000
1619.169964,0.234164,87059.000000,50775.000000
1622.138596,0.230755,84747.000000,49816.000000
1625.102924,0.230561,82422.000000,48471.000000
1628.062948,0.226289,80152.000000,47602.000000
1631.018666,0.222866,77827.000000,46587.000000
1632.986755,0.220421,76307.000000,45935.000000
1635.935300,0.218175,74008.000000,44782.000000
1638.879540,0.217232,71768.000000,43521.000000
1641.819477,0.215813,69476.000000,42269.000000
1644.755109,0.208980,67110.000000,41477.000000
1646.709805,0.205894,65491.000000,40765.000000
1649.638263,0.202054,63053.000000,39596.000000
1652.562417,0.199542,60419.000000,38162.000000
1655.482266,0.191652,57663.000000,37089.000000
1658.397811,0.183524,54598.000000,35781.000000
1660.339117,0.174205,52256.000000,34989.000000
1663.247488,0.158543,48358.000000,33568.000000
1666.151554,0.138984,44087.000000,32013.000000
1669.051317,0.112800,39455.000000,30430.000000
1671.946775,0.081926,34767.000000,28790.000000
1673.874689,0.058610,31558.000000,27574.000000
1676.762973,0.024201,27066.000000,25599.000000
1679.646953,0.001002,22991.000000,22938.000000
1682.526628,-0.028199,19393.000000,20694.000000
1685.401999,-0.035492,16511.000000,17917.000000
1687.316522,-0.041980,14770.000000,16269.000000
1690.184719,-0.043114,12590.000000,13904.000000
1693.048611,-0.031859,10852.000000,11678.000000
1695.908200,-0.030552,9385.000000,10069.000000
1698.763484,-0.021171,8087.000000,8491.000000
1700.664615,-0.017615,7320.000000,7623.000000
