Method:,Hadamard 1,,
1010.950501,0.092215,108210.000000,87509.000000
1014.698221,0.090938,108759.000000,88212.000000
1018.441638,0.089887,109062.000000,88672.000000
1022.180749,0.090461,109077.000000,88567.000000
1025.915557,0.088722,108933.000000,88805.000000
1028.403037,0.088593,108751.000000,88683.000000
1032.130671,0.088861,108374.000000,88321.000000
1035.854000,0.087852,107962.000000,88190.000000
1039.573025,0.087443,107469.000000,87870.000000
1043.287746,0.086144,106875.000000,87646.000000
1045.761835,0.086842,106435.000000,87145.000000
1049.469382,0.086092,105804.000000,86778.000000
1053.172624,0.086060,105323.000000,86390.000000
1056.871562,0.086020,104872.000000,86028.000000
1060.566195,0.086208,104443.000000,85639.000000
1063.026893,0.085358,104217.000000,85621.000000
1066.714353,0.083921,103914.000000,85655.000000
1070.397508,0.084463,103910.000000,85545.000000
1074.076359,0.083709,104130.000000,85875.000000
1077.750906,0.084118,104517.000000,86113.000000
1080.198212,0.084016,104837.000000,86397.000000
1083.865585,0.084169,105385.000000,86818.000000
1087.528653,0.083430,106077.000000,87537.000000
1091.187417,0.083683,106910.000000,88173.000000
1094.841877,0.085409,108457.000000,89094.000000
1097.275792,0.085037,109072.000000,89676.000000
1100.923077,0.084555,109386.000000,90034.000000
1104.566059,0.084504,109078.000000,89791.000000
1108.204735,0.084743,108569.000000,89323.000000
1111.839108,0.082523,108290.000000,89550.000000
1114.259632,0.083195,108299.000000,89419.000000
1117.886830,0.083719,108476.000000,89457.000000
1121.509725,0.083612,108991.000000,89904.000000
1125.128315,0.083484,109411.000000,90277.000000
1128.742600,0.085950,109934.000000,90195.000000
1131.149733,0.086339,110223.000000,90351.000000
1134.756844,0.088669,110665.000000,90228.000000
1138.359652,0.091223,111193.000000,90127.000000
1141.958155,0.094438,111721.000000,89887.000000
1145.552353,0.098027,112247.000000,89567.000000
1147.946094,0.099847,112624.000000,89492.000000
1151.533119,0.103889,113253.000000,89158.000000
1155.115839,0.107809,113885.000000,88850.000000
1158.694255,0.112144,114503.000000,88445.000000
1162.268367,0.116815,115248.000000,88068.000000
1164.648717,0.119454,115787.000000,87944.000000
1168.215654,0.123227,116585.000000,87784.000000
1171.778287,0.125179,117349.000000,87963.000000
1175.336616,0.128480,118122.000000,87872.000000
1178.890641,0.131578,119027.000000,87916.000000
1181.257599,0.133344,119633.000000,88005.000000
1184.804450,0.138264,120875.000000,87917.000000
1188.346996,0.141780,121927.000000,87967.000000
1191.885238,0.145050,123086.000000,88137.000000
1195.419176,0.147833,124362.000000,88482.000000
1197.772743,0.150537,125184.000000,88514.000000
1201.299507,0.151454,126391.000000,89179.000000
1204.821966,0.154199,127689.000000,89527.000000
1208.340121,0.156615,129134.000000,90038.000000
1211.853972,0.156957,130588.000000,90980.000000
1214.194147,0.155143,131490.000000,91992.000000
1217.700824,0.152111,132862.000000,93603.000000
1221.203196,0.148028,134275.000000,95492.000000
1224.701264,0.142330,135564.000000,97682.000000
1228.195028,0.137964,136530.000000,99372.000000
1230.521812,0.137196,137168.000000,100013.000000
1234.008402,0.133485,138356.000000,101745.000000
1237.490687,0.130670,139932.000000,103573.000000
1240.968668,0.128270,142075.000000,105742.000000
1244.442345,0.124901,144786.000000,108599.000000
1246.755738,0.123916,146754.000000,110325.000000
1250.222240,0.121096,149745.000000,113307.000000
1253.684439,0.119294,152584.000000,115935.000000
1257.142333,0.118316,155312.000000,118274.000000
1260.595922,0.116204,158032.000000,120932.000000
1262.895924,0.115699,159775.000000,122408.000000
1266.342340,0.115014,162196.000000,124459.000000
1269.784451,0.112936,164471.000000,126810.000000
1273.222258,0.112236,166778.000000,128796.000000
1276.655761,0.112614,168950.000000,130360.000000
1278.942371,0.110997,170246.000000,131850.000000
1282.368700,0.109950,172040.000000,133561.000000
1285.790724,0.109824,173686.000000,134878.000000
1289.208444,0.109323,175253.000000,136252.000000
1292.621860,0.109245,176766.000000,137453.000000
1294.895079,0.108418,177635.000000,138392.000000
1298.301320,0.108785,178745.000000,139139.000000
1301.703258,0.108701,179742.000000,139942.000000
1305.100891,0.108280,180734.000000,140851.000000
1308.494219,0.109104,181607.000000,141263.000000
1310.754047,0.109213,181988.000000,141524.000000
1314.140202,0.109807,182523.000000,141746.000000
1317.522052,0.111468,183070.000000,141628.000000
1320.899598,0.112059,183467.000000,141742.000000
1324.272839,0.113695,183711.000000,141397.000000
1326.519276,0.114032,183777.000000,141338.000000
1329.885344,0.116736,183924.000000,140573.000000
1333.247107,0.119691,183999.000000,139677.000000
1336.604566,0.121982,183938.000000,138896.000000
1338.840480,0.124548,183853.000000,138014.000000
1342.190766,0.127619,183694.000000,136923.000000
1345.536746,0.131489,183453.000000,135530.000000
1348.878423,0.135253,182999.000000,134028.000000
1352.215794,0.138684,182382.000000,132525.000000
1354.438318,0.142468,181961.000000,131072.000000
1357.768516,0.146627,181500.000000,129494.000000
1361.094410,0.150357,180846.000000,127924.000000
1364.415999,0.153549,180202.000000,126535.000000
1367.733284,0.157561,179586.000000,124943.000000
1369.942416,0.159485,179136.000000,124079.000000
1373.252527,0.161916,178385.000000,122869.000000
1376.558333,0.164883,177446.000000,121390.000000
1379.859836,0.169965,176112.000000,119076.000000
1383.157034,0.174685,174644.000000,116807.000000
1385.352774,0.179044,173716.000000,115026.000000
1388.642798,0.185224,171814.000000,112159.000000
1391.928518,0.191325,168936.000000,108742.000000
1395.209933,0.198844,165750.000000,104860.000000
1398.487044,0.205298,162599.000000,101349.000000
1400.669394,0.210300,160907.000000,99146.000000
1403.939331,0.217733,159300.000000,96490.000000
1407.204963,0.228420,158820.000000,93861.000000
1410.466292,0.239262,159124.000000,91722.000000
1413.723316,0.250170,159816.000000,89836.000000
1415.892274,0.259170,160302.000000,88261.000000
1419.142124,0.269933,161176.000000,86570.000000
1422.387669,0.281793,162150.000000,84747.000000
1425.628911,0.290487,163020.000000,83513.000000
1428.865848,0.298193,163878.000000,82476.000000
1431.021414,0.305229,164398.000000,81408.000000
1434.251177,0.311764,165082.000000,80526.000000
1437.476636,0.317811,165794.000000,79755.000000
1440.697790,0.321125,166536.000000,79503.000000
1443.914640,0.323815,167008.000000,79236.000000
1446.056816,0.324374,167202.000000,79226.000000
1449.266492,0.327919,167515.000000,78729.000000
1452.471863,0.328210,167621.000000,78726.000000
1455.672931,0.328657,167527.000000,78601.000000
1458.869694,0.330589,167330.000000,78160.000000
1460.998478,0.330804,167162.000000,78043.000000
1464.188067,0.330977,166886.000000,77883.000000
1467.373352,0.330353,166486.000000,77808.000000
1470.554332,0.329333,165852.000000,77694.000000
1473.731008,0.329364,165298.000000,77429.000000
1475.846400,0.328154,164834.000000,77427.000000
1479.015903,0.326702,164182.000000,77379.000000
1482.181100,0.325464,163452.000000,77255.000000
1485.341994,0.325547,162656.000000,76864.000000
1488.498583,0.323576,161833.000000,76823.000000
1490.600584,0.322814,161257.000000,76684.000000
1493.749999,0.319464,160283.000000,76811.000000
1496.895110,0.319876,159420.000000,76325.000000
1500.035916,0.316628,158427.000000,76419.000000
1503.172418,0.315161,157401.000000,76181.000000
1505.261028,0.315045,156702.000000,75863.000000
1508.390356,0.312561,155492.000000,75709.000000
1511.515380,0.310468,154211.000000,75448.000000
1514.636099,0.309040,152941.000000,75073.000000
1517.752514,0.307762,151730.000000,74698.000000
1519.827733,0.306447,151026.000000,74577.000000
1522.936974,0.305895,149649.000000,73991.000000
1526.041910,0.304696,148244.000000,73499.000000
1529.142543,0.303840,146857.000000,72955.000000
1532.238871,0.302290,145325.000000,72452.000000
1534.300698,0.302178,144321.000000,71970.000000
1537.389852,0.300802,142817.000000,71446.000000
1540.474702,0.299082,141263.000000,70949.000000
1543.555247,0.297789,139660.000000,70353.000000
1546.631488,0.296210,137990.000000,69765.000000
1548.679924,0.296690,136899.000000,69137.000000
1551.748991,0.296233,135048.000000,68274.000000
1554.813754,0.294461,133068.000000,67548.000000
1557.874212,0.294623,130999.000000,66473.000000
1560.930366,0.293655,128812.000000,65509.000000
1562.965411,0.294258,127386.000000,64694.000000
1566.014391,0.294885,125338.000000,63562.000000
1569.059067,0.295843,123336.000000,62409.000000
1572.099438,0.293626,121371.000000,61729.000000
1575.135505,0.293284,119409.000000,60779.000000
1577.157158,0.292628,118142.000000,60225.000000
1580.186051,0.292811,116249.000000,59235.000000
1583.210640,0.290985,114278.000000,58476.000000
1586.230924,0.289436,112173.000000,57604.000000
1589.246904,0.288395,109923.000000,56584.000000
1591.255166,0.287111,108419.000000,55975.000000
1594.263972,0.283789,106230.000000,55266.000000
1597.268474,0.284050,104032.000000,54090.000000
1600.268671,0.279737,101711.000000,53411.000000
1603.264564,0.279193,99461.000000,52295.000000
1605.259435,0.277682,97895.000000,51651.000000
1608.248154,0.274168,95589.000000,50844.000000
1611.232569,0.269657,93256.000000,50121.000000
1614.212679,0.266953,90963.000000,49194.000000
1617.188485,0.264662,88623.000000,48182.000000
1619.169964,0.262974,87059.000000,47516.000000
1622.138596,0.260205,84747.000000,46550.000000
1625.102924,0.260684,82422.000000,45223.000000
1628.062948,0.256571,80152.000000,44396.000000
1631.018666,0.253841,77827.000000,43380.000000
1632.986755,0.251557,76307.000000,42757.000000
1635.935300,0.250175,74008.000000,41601.000000
1638.879540,0.249399,71768.000000,40414.000000
1641.819477,0.248128,69476.000000,39238.000000
1644.755109,0.241304,67110.000000,38502.000000
1646.709805,0.239311,65491.000000,37746.000000
1649.638263,0.234933,63053.000000,36709.000000
1652.562417,0.233534,60419.000000,35289.000000
1655.482266,0.227125,57663.000000,34180.000000
1658.397811,0.219559,54598.000000,32932.000000
1660.339117,0.210874,52256.000000,32156.000000
1663.247488,0.196976,48358.000000,30725.000000
1666.151554,0.178868,44087.000000,29204.000000
1669.051317,0.154627,39455.000000,27636.000000
1671.946775,0.126444,34767.000000,25985.000000
1673.874689,0.104010,31558.000000,24837.000000
1676.762973,0.072513,27066.000000,22904.000000
1679.646953,0.053335,22991.000000,20334.000000
1682.526628,0.027287,19393.000000,18212.000000
1685.401999,0.024092,16511.000000,15620.000000
1687.316522,0.019823,14770.000000,14111.000000
1690.184719,0.019435,12590.000000,12039.000000
1693.048611,0.034252,10852.000000,10029.000000
1695.908200,0.033614,9385.000000,8686.000000
1698.763484,0.047689,8087.000000,7246.000000
1700.664615,0.049531,7320.000000,6531.000000
