Method:,Hadamard 1,,
1104.566059,0.104493,109078.000000,85752.000000
1108.204735,0.104889,108569.000000,85274.000000
1111.839108,0.102922,108290.000000,85441.000000
1114.259632,0.103828,108299.000000,85270.000000
1117.886830,0.104257,108476.000000,85325.000000
1121.509725,0.103701,108991.000000,85840.000000
1125.128315,0.103564,109411.000000,86198.000000
1128.742600,0.106013,109934.000000,86123.000000
1131.149733,0.106055,110223.000000,86341.000000
1134.756844,0.108181,110665.000000,86264.000000
1138.359652,0.110162,111193.000000,86281.000000
1141.958155,0.112885,111721.000000,86149.000000
1145.552353,0.116111,112247.000000,85914.000000
1147.946094,0.117613,112624.000000,85905.000000
1151.533119,0.121515,113253.000000,85612.000000
1155.115839,0.125105,113885.000000,85381.000000
1158.694255,0.129475,114503.000000,84985.000000
1162.268367,0.134766,115248.000000,84502.000000
1164.648717,0.137863,115787.000000,84294.000000
1168.215654,0.141114,116585.000000,84242.000000
1171.778287,0.142900,117349.000000,84446.000000
1175.336616,0.145798,118122.000000,84437.000000
1178.890641,0.149072,119027.000000,84445.000000
1181.257599,0.151046,119633.000000,84490.000000
1184.804450,0.156344,120875.000000,84332.000000
1188.346996,0.159855,121927.000000,84381.000000
1191.885238,0.163774,123086.000000,84418.000000
1195.419176,0.167076,124362.000000,84647.000000
1197.772743,0.170189,125184.000000,84598.000000
1201.299507,0.171960,126391.000000,85066.000000
1204.821966,0.176459,127689.000000,85054.000000
1208.340121,0.179384,129134.000000,85439.000000
1211.853972,0.180628,130588.000000,86154.000000
1214.194147,0.178580,131490.000000,87159.000000
1217.700824,0.174489,132862.000000,88902.000000
1221.203196,0.168606,134275.000000,91073.000000
1224.701264,0.160558,135564.000000,93667.000000
1228.195028,0.154334,136530.000000,95696.000000
1230.521812,0.152415,137168.000000,96569.000000
1234.008402,0.147297,138356.000000,98560.000000
1237.490687,0.143319,139932.000000,100600.000000
1240.968668,0.140280,142075.000000,102858.000000
1244.442345,0.136212,144786.000000,105807.000000
1246.755738,0.134822,146754.000000,107589.000000
1250.222240,0.131417,149745.000000,110646.000000
1253.684439,0.128892,152584.000000,113401.000000
1257.142333,0.127485,155312.000000,115803.000000
1260.595922,0.125221,158032.000000,118447.000000
1262.895924,0.124512,159775.000000,119949.000000
1266.342340,0.123143,162196.000000,122151.000000
1269.784451,0.121311,164471.000000,124388.000000
1273.222258,0.120371,166778.000000,126406.000000
1276.655761,0.120687,168950.000000,127959.000000
1278.942371,0.118975,170246.000000,129450.000000
1282.368700,0.117944,172040.000000,131125.000000
1285.790724,0.117906,173686.000000,132391.000000
1289.208444,0.116937,175253.000000,133884.000000
1292.621860,0.116782,176766.000000,135088.000000
1294.895079,0.115974,177635.000000,136005.000000
1298.301320,0.116224,178745.000000,136776.000000
1301.703258,0.116037,179742.000000,137598.000000
1305.100891,0.115289,180734.000000,138596.000000
1308.494219,0.115799,181607.000000,139102.000000
1310.754047,0.115954,181988.000000,139344.000000
1314.140202,0.115960,182523.000000,139752.000000
1317.522052,0.117368,183070.000000,139717.000000
1320.899598,0.117405,183467.000000,140008.000000
1324.272839,0.118330,183711.000000,139896.000000
1326.519276,0.118126,183777.000000,140012.000000
1329.885344,0.120441,183924.000000,139379.000000
1333.247107,0.122589,183999.000000,138748.000000
1336.604566,0.124236,183938.000000,138177.000000
1338.840480,0.126219,183853.000000,137484.000000
1342.190766,0.129074,183694.000000,136465.000000
1345.536746,0.132378,183453.000000,135253.000000
1348.878423,0.135415,182999.000000,133978.000000
1352.215794,0.138691,182382.000000,132523.000000
1354.438318,0.142061,181961.000000,131195.000000
1357.768516,0.146315,181500.000000,129587.000000
1361.094410,0.149967,180846.000000,128039.000000
1364.415999,0.153408,180202.000000,126576.000000
1367.733284,0.157456,179586.000000,124973.000000
1369.942416,0.159845,179136.000000,123976.000000
1373.252527,0.162546,178385.000000,122691.000000
1376.558333,0.165721,177446.000000,121156.000000
1379.859836,0.170888,176112.000000,118823.000000
1383.157034,0.175813,174644.000000,116504.000000
1385.352774,0.180360,173716.000000,114678.000000
1388.642798,0.186415,171814.000000,111852.000000
1391.928518,0.190946,168936.000000,108837.000000
1395.209933,0.196189,165750.000000,105503.000000
1398.487044,0.199125,162599.000000,102800.000000
1400.669394,0.202052,160907.000000,101047.000000
1403.939331,0.206418,159300.000000,99037.000000
1407.204963,0.214572,158820.000000,96902.000000
1410.466292,0.222789,159124.000000,95268.000000
1413.723316,0.230659,159816.000000,93964.000000
1415.892274,0.237494,160302.000000,92778.000000
1419.142124,0.244941,161176.000000,91698.000000
1422.387669,0.253321,162150.000000,90489.000000
1425.628911,0.259235,163020.000000,89744.000000
1428.865848,0.264565,163878.000000,89116.000000
1431.021414,0.270098,164398.000000,88267.000000
1434.251177,0.275017,165082.000000,87636.000000
1437.476636,0.280025,165794.000000,87005.000000
1440.697790,0.282693,166536.000000,86859.000000
1443.914640,0.285129,167008.000000,86618.000000
1446.056816,0.285468,167202.000000,86651.000000
1449.266492,0.288516,167515.000000,86206.000000
1452.471863,0.288635,167621.000000,86237.000000
1455.672931,0.289389,167527.000000,86039.000000
1458.869694,0.291455,167330.000000,85530.000000
1460.998478,0.291848,167162.000000,85367.000000
1464.188067,0.292082,166886.000000,85180.000000
1467.373352,0.291949,166486.000000,85002.000000
1470.554332,0.291514,165852.000000,84763.000000
1473.731008,0.291941,165298.000000,84397.000000
1475.846400,0.291565,164834.000000,84233.000000
1479.015903,0.290514,164182.000000,84103.000000
1482.181100,0.290577,163452.000000,83717.000000
1485.341994,0.291575,162656.000000,83118.000000
1488.498583,0.290188,161833.000000,82962.000000
1490.600584,0.290397,161257.000000,82627.000000
1493.749999,0.288323,160283.000000,82521.000000
1496.895110,0.290082,159420.000000,81745.000000
1500.035916,0.287607,158427.000000,81700.000000
1503.172418,0.287227,157401.000000,81242.000000
1505.261028,0.287427,156702.000000,80844.000000
1508.390356,0.286128,155492.000000,80460.000000
1511.515380,0.284526,154211.000000,80092.000000
1514.636099,0.283682,152941.000000,79587.000000
1517.752514,0.283159,151730.000000,79052.000000
1519.827733,0.281832,151026.000000,78926.000000
1522.936974,0.281662,149649.000000,78237.000000
1526.041910,0.281054,148244.000000,77611.000000
1529.142543,0.280314,146857.000000,77016.000000
1532.238871,0.279054,145325.000000,76434.000000
1534.300698,0.278968,144321.000000,75921.000000
1537.389852,0.278123,142817.000000,75276.000000
1540.474702,0.276865,141263.000000,74673.000000
1543.555247,0.275518,139660.000000,74055.000000
1546.631488,0.273980,137990.000000,73429.000000
1548.679924,0.274042,136899.000000,72838.000000
1551.748991,0.273403,135048.000000,71959.000000
1554.813754,0.272027,133068.000000,71129.000000
1557.874212,0.271841,130999.000000,70053.000000
1560.930366,0.271687,128812.000000,68908.000000
1562.965411,0.272555,127386.000000,68009.000000
1566.014391,0.273339,125338.000000,66795.000000
1569.059067,0.274537,123336.000000,65547.000000
1572.099438,0.273191,121371.000000,64703.000000
1575.135505,0.274229,119409.000000,63505.000000
1577.157158,0.273830,118142.000000,62889.000000
1580.186051,0.274085,116249.000000,61845.000000
1583.210640,0.273267,114278.000000,60911.000000
1586.230924,0.272621,112173.000000,59878.000000
1589.246904,0.272554,109923.000000,58686.000000
1591.255166,0.272149,108419.000000,57937.000000
1594.263972,0.270182,106230.000000,57025.000000
1597.268474,0.271179,104032.000000,55717.000000
1600.268671,0.268255,101711.000000,54842.000000
1603.264564,0.268869,99461.000000,53553.000000
1605.259435,0.268143,97895.000000,52798.000000
1608.248154,0.266540,95589.000000,51745.000000
1611.232569,0.262481,93256.000000,50956.000000
1614.212679,0.261513,90963.000000,49814.000000
1617.188485,0.260044,88623.000000,48697.000000
1619.169964,0.260113,87059.000000,47830.000000
1622.138596,0.258873,84747.000000,46693.000000
1625.102924,0.260444,82422.000000,45248.000000
1628.062948,0.257138,80152.000000,44338.000000
1631.018666,0.255526,77827.000000,43212.000000
1632.986755,0.254564,76307.000000,42462.000000
1635.935300,0.253907,74008.000000,41245.000000
1638.879540,0.253795,71768.000000,40007.000000
1641.819477,0.254584,69476.000000,38659.000000
1644.755109,0.248905,67110.000000,37834.000000
1646.709805,0.247710,65491.000000,37023.000000
1649.638263,0.245762,63053.000000,35805.000000
1652.562417,0.245690,60419.000000,34315.000000
1655.482266,0.242528,57663.000000,32989.000000
1658.397811,0.238797,54598.000000,31505.000000
1660.339117,0.232131,52256.000000,30620.000000
1663.247488,0.225061,48358.000000,28801.000000
1666.151554,0.213494,44087.000000,26966.000000
1669.051317,0.199380,39455.000000,24930.000000
1671.946775,0.182129,34767.000000,22858.000000
1673.874689,0.167136,31558.000000,21477.000000
1676.762973,0.150323,27066.000000,19147.000000
1679.646953,0.147085,22991.000000,16386.000000
1682.526628,0.132127,19393.000000,14306.000000
1685.401999,0.143323,16511.000000,11870.000000
1687.316522,0.141094,14770.000000,10673.000000
1690.184719,0.148640,12590.000000,8941.000000
1693.048611,0.163937,10852.000000,7440.000000
1695.908200,0.162807,9385.000000,6451.000000
1698.763484,0.171550,8087.000000,5448.000000
1700.664615,0.165976,7320.000000,4995.000000
