Method:,Hadamard 1,,
1373.252527,0.159786,178385.000000,123473.000000
1376.558333,0.162625,177446.000000,122023.000000
1379.859836,0.167749,176112.000000,119685.000000
1383.157034,0.172515,174644.000000,117392.000000
1385.352774,0.176859,173716.000000,115606.000000
1388.642798,0.182272,171814.000000,112924.000000
1391.928518,0.187278,168936.000000,109760.000000
1395.209933,0.192904,165750.000000,106304.000000
1398.487044,0.196408,162599.000000,103445.000000
1400.669394,0.199848,160907.000000,101561.000000
1403.939331,0.204995,159300.000000,99362.000000
1407.204963,0.213494,158820.000000,97143.000000
1410.466292,0.222237,159124.000000,95389.000000
1413.723316,0.230405,159816.000000,94019.000000
1415.892274,0.237564,160302.000000,92763.000000
1419.142124,0.245931,161176.000000,91489.000000
1422.387669,0.255477,162150.000000,90041.000000
1425.628911,0.262017,163020.000000,89171.000000
1428.865848,0.267793,163878.000000,88456.000000
1431.021414,0.273943,164398.000000,87489.000000
1434.251177,0.279205,165082.000000,86795.000000
1437.476636,0.284248,165794.000000,86163.000000
1440.697790,0.287743,166536.000000,85855.000000
1443.914640,0.290192,167008.000000,85614.000000
1446.056816,0.290697,167202.000000,85614.000000
1449.266492,0.294058,167515.000000,85113.000000
1452.471863,0.294052,167621.000000,85168.000000
1455.672931,0.295116,167527.000000,84912.000000
1458.869694,0.296984,167330.000000,84448.000000
1460.998478,0.297640,167162.000000,84236.000000
1464.188067,0.298058,166886.000000,84016.000000
1467.373352,0.297559,166486.000000,83911.000000
1470.554332,0.297333,165852.000000,83635.000000
1473.731008,0.297722,165298.000000,83281.000000
1475.846400,0.297592,164834.000000,83072.000000
1479.015903,0.296425,164182.000000,82966.000000
1482.181100,0.295717,163452.000000,82732.000000
1485.341994,0.296816,162656.000000,82121.000000
1488.498583,0.295380,161833.000000,81976.000000
1490.600584,0.295408,161257.000000,81679.000000
1493.749999,0.293139,160283.000000,81611.000000
1496.895110,0.294551,159420.000000,80908.000000
1500.035916,0.291988,158427.000000,80880.000000
1503.172418,0.291530,157401.000000,80441.000000
1505.261028,0.291485,156702.000000,80092.000000
1508.390356,0.289673,155492.000000,79806.000000
1511.515380,0.288032,154211.000000,79448.000000
1514.636099,0.287557,152941.000000,78880.000000
1517.752514,0.286827,151730.000000,78387.000000
1519.827733,0.285667,151026.000000,78232.000000
1522.936974,0.285184,149649.000000,77605.000000
1526.041910,0.284114,148244.000000,77066.000000
1529.142543,0.283682,146857.000000,76421.000000
1532.238871,0.282156,145325.000000,75890.000000
1534.300698,0.282027,144321.000000,75388.000000
1537.389852,0.281035,142817.000000,74773.000000
1540.474702,0.279537,141263.000000,74215.000000
1543.555247,0.278100,139660.000000,73616.000000
1546.631488,0.276602,137990.000000,72987.000000
1548.679924,0.277202,136899.000000,72310.000000
1551.748991,0.276443,135048.000000,71457.000000
1554.813754,0.275189,133068.000000,70613.000000
1557.874212,0.275015,130999.000000,69543.000000
1560.930366,0.274025,128812.000000,68538.000000
1562.965411,0.275259,127386.000000,67587.000000
1566.014391,0.275607,125338.000000,66447.000000
1569.059067,0.276596,123336.000000,65237.000000
1572.099438,0.275573,121371.000000,64349.000000
1575.135505,0.275661,119409.000000,63296.000000
1577.157158,0.275698,118142.000000,62619.000000
1580.186051,0.276098,116249.000000,61559.000000
1583.210640,0.274273,114278.000000,60770.000000
1586.230924,0.273361,112173.000000,59776.000000
1589.246904,0.272413,109923.000000,58705.000000
1591.255166,0.272367,108419.000000,57908.000000
1594.263972,0.269915,106230.000000,57060.000000
1597.268474,0.271140,104032.000000,55722.000000
1600.268671,0.267321,101711.000000,54960.000000
1603.264564,0.267452,99461.000000,53728.000000
1605.259435,0.266681,97895.000000,52976.000000
1608.248154,0.264455,95589.000000,51994.000000
1611.232569,0.260466,93256.000000,51193.000000
1614.212679,0.259088,90963.000000,50093.000000
1617.188485,0.258060,88623.000000,48920.000000
1619.169964,0.257362,87059.000000,48134.000000
1622.138596,0.255076,84747.000000,47103.000000
1625.102924,0.256802,82422.000000,45629.000000
1628.062948,0.253607,80152.000000,44700.000000
1631.018666,0.251484,77827.000000,43616.000000
1632.986755,0.250370,76307.000000,42874.000000
1635.935300,0.249309,74008.000000,41684.000000
1638.879540,0.248669,71768.000000,40482.000000
1641.819477,0.249281,69476.000000,39134.000000
1644.755109,0.242977,67110.000000,38354.000000
1646.709805,0.241213,65491.000000,37581.000000
1649.638263,0.239608,63053.000000,36316.000000
1652.562417,0.238809,60419.000000,34863.000000
1655.482266,0.235101,57663.000000,33558.000000
1658.397811,0.230239,54598.000000,32132.000000
1660.339117,0.223634,52256.000000,31225.000000
1663.247488,0.213632,48358.000000,29569.000000
1666.151554,0.200125,44087.000000,27809.000000
1669.051317,0.182970,39455.000000,25890.000000
1671.946775,0.162406,34767.000000,23920.000000
1673.874689,0.146966,31558.000000,22498.000000
1676.762973,0.125806,27066.000000,20259.000000
1679.646953,0.116465,22991.000000,17583.000000
1682.526628,0.101254,19393.000000,15360.000000
1685.401999,0.106847,16511.000000,12910.000000
1687.316522,0.105185,14770.000000,11593.000000
1690.184719,0.111110,12590.000000,9748.000000
1693.048611,0.126810,10852.000000,8104.000000
1695.908200,0.125355,9385.000000,7032.000000
1698.763484,0.139964,8087.000000,5859.000000
1700.664615,0.138355,7320.000000,5323.000000
