Method:,Hadamard 1,,
1548.679924,0.274663,136899.000000,72734.000000
1551.748991,0.273373,135048.000000,71964.000000
1554.813754,0.272161,133068.000000,71107.000000
1557.874212,0.272213,130999.000000,69993.000000
1560.930366,0.271781,128812.000000,68893.000000
1562.965411,0.272498,127386.000000,68018.000000
1566.014391,0.273475,125338.000000,66774.000000
1569.059067,0.274511,123336.000000,65551.000000
1572.099438,0.273123,121371.000000,64713.000000
1575.135505,0.273396,119409.000000,63627.000000
1577.157158,0.273464,118142.000000,62942.000000
1580.186051,0.273502,116249.000000,61928.000000
1583.210640,0.272483,114278.000000,61021.000000
1586.230924,0.271607,112173.000000,60018.000000
1589.246904,0.271357,109923.000000,58848.000000
1591.255166,0.270660,108419.000000,58136.000000
1594.263972,0.268320,106230.000000,57270.000000
1597.268474,0.269452,104032.000000,55939.000000
1600.268671,0.265988,101711.000000,55129.000000
1603.264564,0.265847,99461.000000,53927.000000
1605.259435,0.265453,97895.000000,53126.000000
1608.248154,0.263070,95589.000000,52160.000000
1611.232569,0.259661,93256.000000,51288.000000
1614.212679,0.257962,90963.000000,50223.000000
1617.188485,0.256704,88623.000000,49073.000000
1619.169964,0.256064,87059.000000,48278.000000
1622.138596,0.254238,84747.000000,47194.000000
1625.102924,0.255681,82422.000000,45747.000000
1628.062948,0.252617,80152.000000,44802.000000
1631.018666,0.250937,77827.000000,43671.000000
1632.986755,0.249591,76307.000000,42951.000000
1635.935300,0.248134,74008.000000,41797.000000
1638.879540,0.248122,71768.000000,40533.000000
1641.819477,0.248150,69476.000000,39236.000000
1644.755109,0.241936,67110.000000,38446.000000
1646.709805,0.240509,65491.000000,37642.000000
1649.638263,0.238461,63053.000000,36412.000000
1652.562417,0.238273,60419.000000,34906.000000
1655.482266,0.233383,57663.000000,33691.000000
1658.397811,0.229132,54598.000000,32214.000000
1660.339117,0.221940,52256.000000,31347.000000
1663.247488,0.211420,48358.000000,29720.000000
1666.151554,0.198971,44087.000000,27883.000000
1669.051317,0.180795,39455.000000,26020.000000
1671.946775,0.159240,34767.000000,24095.000000
1673.874689,0.142529,31558.000000,22729.000000
1676.762973,0.120797,27066.000000,20494.000000
1679.646953,0.112531,22991.000000,17743.000000
1682.526628,0.094715,19393.000000,15593.000000
1685.401999,0.098484,16511.000000,13161.000000
1687.316522,0.099269,14770.000000,11752.000000
1690.184719,0.103514,12590.000000,9920.000000
1693.048611,0.121220,10852.000000,8209.000000
1695.908200,0.120443,9385.000000,7112.000000
1698.763484,0.128552,8087.000000,6015.000000
1700.664615,0.131394,7320.000000,5409.000000
