Method:,Hadamard 1,,
1240.968668,0.157277,142075.000000,98910.000000
1244.442345,0.154192,144786.000000,101516.000000
1246.755738,0.152919,146754.000000,103198.000000
1250.222240,0.150268,149745.000000,105946.000000
1253.684439,0.148051,152584.000000,108507.000000
1257.142333,0.146991,155312.000000,110717.000000
1260.595922,0.144895,158032.000000,113201.000000
1262.895924,0.144499,159775.000000,114554.000000
1266.342340,0.143733,162196.000000,116495.000000
1269.784451,0.141796,164471.000000,118657.000000
1273.222258,0.141083,166778.000000,120519.000000
1276.655761,0.141598,168950.000000,121944.000000
1278.942371,0.140138,170246.000000,123293.000000
1282.368700,0.139004,172040.000000,124918.000000
1285.790724,0.139260,173686.000000,126039.000000
1289.208444,0.138554,175253.000000,127383.000000
1292.621860,0.138479,176766.000000,128505.000000
1294.895079,0.137624,177635.000000,129391.000000
1298.301320,0.138164,178745.000000,130038.000000
1301.703258,0.137909,179742.000000,130840.000000
1305.100891,0.137246,180734.000000,131763.000000
1308.494219,0.138102,181607.000000,132139.000000
1310.754047,0.138283,181988.000000,132361.000000
1314.140202,0.138555,182523.000000,132667.000000
1317.522052,0.140011,183070.000000,132619.000000
1320.899598,0.140380,183467.000000,132794.000000
1324.272839,0.141559,183711.000000,132610.000000
1326.519276,0.141833,183777.000000,132574.000000
1329.885344,0.144061,183924.000000,132001.000000
1333.247107,0.146557,183999.000000,131298.000000
1336.604566,0.148725,183938.000000,130601.000000
1338.840480,0.150922,183853.000000,129882.000000
1342.190766,0.153889,183694.000000,128886.000000
1345.536746,0.157507,183453.000000,127649.000000
1348.878423,0.160654,182999.000000,126414.000000
1352.215794,0.164065,182382.000000,125002.000000
1354.438318,0.167696,181961.000000,123675.000000
1357.768516,0.171891,181500.000000,122176.000000
1361.094410,0.175346,180846.000000,120771.000000
1364.415999,0.178584,180202.000000,119447.000000
1367.733284,0.182453,179586.000000,117983.000000
1369.942416,0.184533,179136.000000,117125.000000
1373.252527,0.186908,178385.000000,115998.000000
1376.558333,0.189741,177446.000000,114637.000000
1379.859836,0.194579,176112.000000,112515.000000
1383.157034,0.199027,174644.000000,110440.000000
1385.352774,0.203247,173716.000000,108791.000000
1388.642798,0.208472,171814.000000,106313.000000
1391.928518,0.213429,168936.000000,103346.000000
1395.209933,0.219745,165750.000000,99933.000000
1398.487044,0.224315,162599.000000,97007.000000
1400.669394,0.228463,160907.000000,95085.000000
1403.939331,0.234462,159300.000000,92844.000000
1407.204963,0.243633,158820.000000,90630.000000
1410.466292,0.252770,159124.000000,88913.000000
1413.723316,0.262039,159816.000000,87414.000000
1415.892274,0.269583,160302.000000,86170.000000
1419.142124,0.278382,161176.000000,84902.000000
1422.387669,0.288428,162150.000000,83462.000000
1425.628911,0.295545,163020.000000,82546.000000
1428.865848,0.301921,163878.000000,81771.000000
1431.021414,0.308249,164398.000000,80844.000000
1434.251177,0.314067,165082.000000,80100.000000
1437.476636,0.319213,165794.000000,79498.000000
1440.697790,0.322246,166536.000000,79298.000000
1443.914640,0.324528,167008.000000,79106.000000
1446.056816,0.325417,167202.000000,79036.000000
1449.266492,0.328123,167515.000000,78692.000000
1452.471863,0.328541,167621.000000,78666.000000
1455.672931,0.329215,167527.000000,78500.000000
1458.869694,0.331412,167330.000000,78012.000000
1460.998478,0.331505,167162.000000,77917.000000
1464.188067,0.331787,166886.000000,77738.000000
1467.373352,0.331594,166486.000000,77586.000000
1470.554332,0.330711,165852.000000,77448.000000
1473.731008,0.331151,165298.000000,77111.000000
1475.846400,0.330562,164834.000000,76999.000000
1479.015903,0.329190,164182.000000,76937.000000
1482.181100,0.328623,163452.000000,76695.000000
1485.341994,0.329150,162656.000000,76229.000000
1488.498583,0.327671,161833.000000,76102.000000
1490.600584,0.327426,161257.000000,75874.000000
1493.749999,0.324640,160283.000000,75901.000000
1496.895110,0.325586,159420.000000,75328.000000
1500.035916,0.323161,158427.000000,75278.000000
1503.172418,0.322236,157401.000000,74950.000000
1505.261028,0.322051,156702.000000,74649.000000
1508.390356,0.320293,155492.000000,74373.000000
1511.515380,0.318461,154211.000000,74072.000000
1514.636099,0.317564,152941.000000,73614.000000
1517.752514,0.316679,151730.000000,73180.000000
1519.827733,0.315247,151026.000000,73081.000000
1522.936974,0.314880,149649.000000,72476.000000
1526.041910,0.314200,148244.000000,71908.000000
1529.142543,0.313422,146857.000000,71363.000000
1532.238871,0.311817,145325.000000,70880.000000
1534.300698,0.311991,144321.000000,70362.000000
1537.389852,0.310750,142817.000000,69828.000000
1540.474702,0.309389,141263.000000,69285.000000
1543.555247,0.307806,139660.000000,68749.000000
1546.631488,0.306930,137990.000000,68064.000000
1548.679924,0.307187,136899.000000,67486.000000
1551.748991,0.306486,135048.000000,66681.000000
1554.813754,0.305234,133068.000000,65893.000000
1557.874212,0.305298,130999.000000,64859.000000
1560.930366,0.304544,128812.000000,63887.000000
1562.965411,0.305402,127386.000000,63055.000000
1566.014391,0.306077,125338.000000,61945.000000
1569.059067,0.307315,123336.000000,60782.000000
1572.099438,0.306022,121371.000000,59992.000000
1575.135505,0.306413,119409.000000,58969.000000
1577.157158,0.305754,118142.000000,58432.000000
1580.186051,0.305971,116249.000000,57467.000000
1583.210640,0.305031,114278.000000,56615.000000
1586.230924,0.303636,112173.000000,55751.000000
1589.246904,0.303371,109923.000000,54666.000000
1591.255166,0.302792,108419.000000,53990.000000
1594.263972,0.300548,106230.000000,53174.000000
1597.268474,0.300830,104032.000000,52040.000000
1600.268671,0.297395,101711.000000,51283.000000
1603.264564,0.296707,99461.000000,50228.000000
1605.259435,0.295954,97895.000000,49523.000000
1608.248154,0.293781,95589.000000,48599.000000
1611.232569,0.289486,93256.000000,47884.000000
1614.212679,0.287535,90963.000000,46917.000000
1617.188485,0.286093,88623.000000,45862.000000
1619.169964,0.285146,87059.000000,45151.000000
1622.138596,0.283253,84747.000000,44144.000000
1625.102924,0.284528,82422.000000,42807.000000
1628.062948,0.281048,80152.000000,41963.000000
1631.018666,0.279290,77827.000000,40911.000000
1632.986755,0.276850,76307.000000,40338.000000
1635.935300,0.275793,74008.000000,39218.000000
1638.879540,0.275884,71768.000000,38023.000000
1641.819477,0.275456,69476.000000,36845.000000
1644.755109,0.269569,67110.000000,36076.000000
1646.709805,0.268432,65491.000000,35298.000000
1649.638263,0.264880,63053.000000,34263.000000
1652.562417,0.264704,60419.000000,32845.000000
1655.482266,0.260071,57663.000000,31683.000000
1658.397811,0.253761,54598.000000,30438.000000
1660.339117,0.246111,52256.000000,29650.000000
1663.247488,0.234851,48358.000000,28159.000000
1666.151554,0.219168,44087.000000,26616.000000
1669.051317,0.199310,39455.000000,24934.000000
1671.946775,0.176185,34767.000000,23173.000000
1673.874689,0.157655,31558.000000,21951.000000
1676.762973,0.130396,27066.000000,20046.000000
1679.646953,0.118743,22991.000000,17491.000000
1682.526628,0.096362,19393.000000,15534.000000
1685.401999,0.099509,16511.000000,13130.000000
1687.316522,0.097756,14770.000000,11793.000000
1690.184719,0.100895,12590.000000,9980.000000
1693.048611,0.118057,10852.000000,8269.000000
1695.908200,0.115826,9385.000000,7188.000000
1698.763484,0.122315,8087.000000,6102.000000
1700.664615,0.130352,7320.000000,5422.000000
