Method:,Hadamard 1,,
Host Date-Time:,3/6/25 @ 14:8:29,,
Header Version:,1,,
System Temp (C):,36.89,,
Detector Temp (C):,8.41,,
Humidity (%):,40.52,,
Lamp PD:,839,,
Shift Vector Coefficients:,-4.89164,0.0410715,-8.62071e-05,,
Pixel to Wavelength Coefficients:,1760.03,-0.919718,-0.000239131,,
Serial Number:,B50R020,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,256,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  3.036,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.685534,0.089250,23799.000000,19378.000000
904.266754,0.098115,25364.000000,20235.000000
908.134996,0.097793,27576.000000,22016.000000
911.998935,0.105367,29894.000000,23454.000000
915.858568,0.108650,32724.000000,25481.000000
919.713898,0.116833,36376.000000,27796.000000
922.281726,0.120323,39250.000000,29752.000000
926.129882,0.117144,43914.000000,33532.000000
929.973733,0.118275,48892.000000,37236.000000
933.813280,0.114481,53638.000000,41209.000000
937.648523,0.106704,57841.000000,45241.000000
940.202960,0.101337,60246.000000,47708.000000
944.031029,0.097590,63572.000000,50778.000000
947.854793,0.094219,66765.000000,53744.000000
951.674253,0.092106,69827.000000,56483.000000
955.489408,0.089880,72893.000000,59266.000000
958.030454,0.091238,75036.000000,60818.000000
961.838436,0.089075,78172.000000,63676.000000
965.642113,0.090555,81389.000000,66071.000000
969.441486,0.091141,84727.000000,68688.000000
973.236555,0.091066,88030.000000,71378.000000
975.764209,0.092847,90118.000000,72772.000000
979.552104,0.094141,93087.000000,74946.000000
983.335694,0.092884,95929.000000,77458.000000
987.114980,0.093823,98552.000000,79404.000000
990.889961,0.093948,100835.000000,81220.000000
993.404224,0.093629,102241.000000,82413.000000
997.172032,0.093611,103945.000000,83790.000000
1000.935535,0.093634,105624.000000,85139.000000
1004.694734,0.092020,106844.000000,86443.000000
1008.449629,0.091670,107715.000000,87218.000000
1010.950501,0.092215,108210.000000,87509.000000
1014.698221,0.090849,108759.000000,88230.000000
1018.441638,0.090058,109062.000000,88637.000000
1022.180749,0.090295,109077.000000,88601.000000
1025.915557,0.088522,108933.000000,88846.000000
1028.403037,0.088519,108751.000000,88698.000000
1032.130671,0.088655,108374.000000,88363.000000
1035.854000,0.087620,107962.000000,88237.000000
1039.573025,0.087097,107469.000000,87940.000000
1043.287746,0.085901,106875.000000,87695.000000
1045.761835,0.086623,106435.000000,87189.000000
1049.469382,0.085957,105804.000000,86805.000000
1053.172624,0.086055,105323.000000,86391.000000
1056.871562,0.085742,104872.000000,86083.000000
1060.566195,0.086132,104443.000000,85654.000000
1063.026893,0.085237,104217.000000,85645.000000
1066.714353,0.083800,103914.000000,85679.000000
1070.397508,0.084244,103910.000000,85588.000000
1074.076359,0.083653,104130.000000,85886.000000
1077.750906,0.084073,104517.000000,86122.000000
1080.198212,0.084006,104837.000000,86399.000000
1083.865585,0.084064,105385.000000,86839.000000
1087.528653,0.083087,106077.000000,87606.000000
1091.187417,0.083688,106910.000000,88172.000000
1094.841877,0.085282,108457.000000,89120.000000
1097.275792,0.084708,109072.000000,89744.000000
1100.923077,0.084285,109386.000000,90090.000000
1104.566059,0.084035,109078.000000,89888.000000
1108.204735,0.084325,108569.000000,89409.000000
1111.839108,0.082111,108290.000000,89635.000000
1114.259632,0.083064,108299.000000,89446.000000
1117.886830,0.083375,108476.000000,89528.000000
1121.509725,0.083259,108991.000000,89977.000000
1125.128315,0.082950,109411.000000,90388.000000
1128.742600,0.085545,109934.000000,90279.000000
1131.149733,0.085825,110223.000000,90458.000000
1134.756844,0.088298,110665.000000,90305.000000
1138.359652,0.090765,111193.000000,90222.000000
1141.958155,0.093883,111721.000000,90002.000000
1145.552353,0.097823,112247.000000,89609.000000
1147.946094,0.099362,112624.000000,89592.000000
1151.533119,0.103636,113253.000000,89210.000000
1155.115839,0.107516,113885.000000,88910.000000
1158.694255,0.111672,114503.000000,88541.000000
1162.268367,0.116623,115248.000000,88107.000000
1164.648717,0.119261,115787.000000,87983.000000
1168.215654,0.123306,116585.000000,87768.000000
1171.778287,0.125016,117349.000000,87996.000000
1175.336616,0.128327,118122.000000,87903.000000
1178.890641,0.131835,119027.000000,87864.000000
1181.257599,0.133102,119633.000000,88054.000000
1184.804450,0.138115,120875.000000,87947.000000
1188.346996,0.141528,121927.000000,88018.000000
1191.885238,0.144834,123086.000000,88181.000000
1195.419176,0.147867,124362.000000,88475.000000
1197.772743,0.150203,125184.000000,88582.000000
1201.299507,0.151376,126391.000000,89195.000000
1204.821966,0.153787,127689.000000,89612.000000
1208.340121,0.156268,129134.000000,90110.000000
1211.853972,0.156919,130588.000000,90988.000000
1214.194147,0.154897,131490.000000,92044.000000
1217.700824,0.152028,132862.000000,93621.000000
1221.203196,0.147692,134275.000000,95566.000000
1224.701264,0.142214,135564.000000,97708.000000
1228.195028,0.137767,136530.000000,99417.000000
1230.521812,0.136992,137168.000000,100060.000000
1234.008402,0.133169,138356.000000,101819.000000
1237.490687,0.130327,139932.000000,103655.000000
1240.968668,0.127897,142075.000000,105833.000000
1244.442345,0.124697,144786.000000,108650.000000
1246.755738,0.123696,146754.000000,110381.000000
1250.222240,0.120827,149745.000000,113377.000000
1253.684439,0.119073,152584.000000,115994.000000
1257.142333,0.118209,155312.000000,118303.000000
1260.595922,0.116154,158032.000000,120946.000000
1262.895924,0.115600,159775.000000,122436.000000
1266.342340,0.114763,162196.000000,124531.000000
1269.784451,0.112628,164471.000000,126900.000000
1273.222258,0.112186,166778.000000,128811.000000
1276.655761,0.112384,168950.000000,130429.000000
1278.942371,0.110872,170246.000000,131888.000000
1282.368700,0.109836,172040.000000,133596.000000
1285.790724,0.109965,173686.000000,134834.000000
1289.208444,0.109323,175253.000000,136252.000000
1292.621860,0.109102,176766.000000,137498.000000
1294.895079,0.108301,177635.000000,138429.000000
1298.301320,0.108760,178745.000000,139147.000000
1301.703258,0.108562,179742.000000,139987.000000
1305.100891,0.108154,180734.000000,140892.000000
1308.494219,0.109073,181607.000000,141273.000000
1310.754047,0.109176,181988.000000,141536.000000
1314.140202,0.109675,182523.000000,141789.000000
